TIMESTAMP        home1-RQ         home1-RD         home1-WR         
1644532528 56040113 1745913017819 1306803892
1644532538 56040113 1745913017819 1306803892
1644532549 56040115 1745913017819 1306803892
1644532559 56040115 1745913017819 1306803892
1644532569 56040115 1745913017819 1306803892
1644532579 56040115 1745913017819 1306803892
1644532590 56040115 1745913017819 1306803892
1644532600 56040115 1745913017819 1306803892
1644532610 56040115 1745913017819 1306803892
1644532620 56040117 1745913017819 1306803892
1644532631 56040117 1745913017819 1306803892
1644532641 56040117 1745913017819 1306803892
1644532651 56040117 1745913017819 1306803892
1644532662 56040117 1745913017819 1306803892
1644532672 56040117 1745913017819 1306803892
1644532682 56040117 1745913017819 1306803892
1644532692 56040119 1745913017819 1306803892
1644532703 56040119 1745913017819 1306803892
1644532713 56040119 1745913017819 1306803892
1644532723 56040119 1745913017819 1306803892
1644532733 56040119 1745913017819 1306803892
1644532744 56040119 1745913017819 1306803892
1644532754 56040119 1745913017819 1306803892
1644532765 56040121 1745913017819 1306803892
1644532775 56040121 1745913017819 1306803892
1644532785 56040121 1745913017819 1306803892
1644532795 56040121 1745913017819 1306803892
1644532806 56040121 1745913017819 1306803892
1644532816 56040121 1745913017819 1306803892
1644532826 56040121 1745913017819 1306803892
1644532836 56040121 1745913017819 1306803892
1644532847 56040123 1745913017819 1306803892
1644532857 56040123 1745913017819 1306803892
1644532867 56040123 1745913017819 1306803892
1644532878 56040123 1745913017819 1306803892
1644532888 56040123 1745913017819 1306803892
1644532898 56040123 1745913017819 1306803892
1644532908 56040123 1745913017819 1306803892
1644532919 56040125 1745913017819 1306803892
1644532929 56040125 1745913017819 1306803892
1644532939 56040125 1745913017819 1306803892
1644532950 56040125 1745913017819 1306803892
1644532960 56040125 1745913017819 1306803892
1644532970 56040125 1745913017819 1306803892
1644532981 56040125 1745913017819 1306803892
1644532991 56040127 1745913017819 1306803892
1644533001 56040127 1745913017819 1306803892
1644533012 56040127 1745913017819 1306803892
1644533022 56040127 1745913017819 1306803892
1644533032 56040127 1745913017819 1306803892
1644533043 56040127 1745913017819 1306803892
1644533053 56040127 1745913017819 1306803892
1644533063 56040127 1745913017819 1306803892
1644533073 56040129 1745913017819 1306803892
1644533084 56040129 1745913017819 1306803892
1644533094 56040129 1745913017819 1306803892
1644533104 56040129 1745913017819 1306803892
1644533114 56040129 1745913017819 1306803892
1644533125 56040129 1745913017819 1306803892
1644533135 56040129 1745913017819 1306803892
1644533145 56040131 1745913017819 1306803892
1644533156 56040131 1745913017819 1306803892
1644533166 56040131 1745913017819 1306803892
1644533176 56040131 1745913017819 1306803892
1644533186 56040131 1745913017819 1306803892
1644533197 56040131 1745913017819 1306803892
1644533207 56040131 1745913017819 1306803892
1644533217 56040133 1745913017819 1306803892
1644533227 56040133 1745913017819 1306803892
1644533238 56040133 1745913017819 1306803892
1644533248 56040133 1745913017819 1306803892
1644533258 56040133 1745913017819 1306803892
1644533269 56040133 1745913017819 1306803892
1644533279 56040133 1745913017819 1306803892
1644533289 56040135 1745913017819 1306803892
1644533299 56040135 1745913017819 1306803892
1644533310 56040135 1745913017819 1306803892
1644533320 56040135 1745913017819 1306803892
1644533330 56040135 1745913017819 1306803892
1644533340 56040135 1745913017819 1306803892
1644533351 56040135 1745913017819 1306803892
1644533361 56040135 1745913017819 1306803892
1644533371 56040137 1745913017819 1306803892
1644533382 56040137 1745913017819 1306803892
1644533392 56040137 1745913017819 1306803892
1644533402 56040137 1745913017819 1306803892
1644533412 56040137 1745913017819 1306803892
1644533423 56040137 1745913017819 1306803892
1644533433 56040137 1745913017819 1306803892
1644533443 56040139 1745913017819 1306803892
1644533453 56040139 1745913017819 1306803892
1644533464 56040139 1745913017819 1306803892
1644533474 56040139 1745913017819 1306803892
1644533484 56040139 1745913017819 1306803892
1644533495 56040139 1745913017819 1306803892
1644533505 56040139 1745913017819 1306803892
1644533515 56040141 1745913017819 1306803892
1644533525 56040141 1745913017819 1306803892
1644533536 56040141 1745913017819 1306803892
1644533546 56040141 1745913017819 1306803892
1644533556 56040141 1745913017819 1306803892
1644533567 56040141 1745913017819 1306803892
1644533577 56040141 1745913017819 1306803892
1644533587 56040141 1745913017819 1306803892
1644533597 56040143 1745913017819 1306803892
1644533608 56040143 1745913017819 1306803892
1644533618 56040143 1745913017819 1306803892
1644533628 56040143 1745913017819 1306803892
1644533639 56040143 1745913017819 1306803892
1644533649 56040143 1745913017819 1306803892
1644533659 56040143 1745913017819 1306803892
1644533669 56040145 1745913017819 1306803892
1644533680 56040145 1745913017819 1306803892
1644533690 56040145 1745913017819 1306803892
1644533700 56040145 1745913017819 1306803892
1644533710 56040145 1745913017819 1306803892
1644533721 56040145 1745913017819 1306803892
1644533731 56040145 1745913017819 1306803892
1644533741 56040147 1745913017819 1306803892
1644533752 56040147 1745913017819 1306803892
1644533762 56040147 1745913017819 1306803892
1644533772 56040147 1745913017819 1306803892
1644533782 56040147 1745913017819 1306803892
1644533793 56040147 1745913017819 1306803892
1644533803 56040147 1745913017819 1306803892
1644533813 56040147 1745913017819 1306803892
1644533823 56040149 1745913017819 1306803892
1644533834 56040149 1745913017819 1306803892
1644533844 56040149 1745913017819 1306803892
1644533854 56040149 1745913017819 1306803892
1644533865 56040149 1745913017819 1306803892
1644533875 56040149 1745913017819 1306803892
1644533885 56040149 1745913017819 1306803892
1644533895 56040151 1745913017819 1306803892
1644533906 56040151 1745913017819 1306803892
1644533916 56040151 1745913017819 1306803892
1644533926 56040151 1745913017819 1306803892
1644533936 56040151 1745913017819 1306803892
1644533947 56040151 1745913017819 1306803892
1644533957 56040151 1745913017819 1306803892
1644533967 56040153 1745913017819 1306803892
1644533977 56040153 1745913017819 1306803892
1644533988 56040153 1745913017819 1306803892
1644533998 56040153 1745913017819 1306803892
1644534008 56040153 1745913017819 1306803892
1644534018 56040153 1745913017819 1306803892
1644534029 56040153 1745913017819 1306803892
1644534039 56040155 1745913017819 1306803892
1644534049 56040155 1745913017819 1306803892
1644534060 56040155 1745913017819 1306803892
1644534070 56040155 1745913017819 1306803892
1644534080 56040155 1745913017819 1306803892
1644534090 56040155 1745913017819 1306803892
1644534101 56040155 1745913017819 1306803892
1644534111 56040155 1745913017819 1306803892
1644534121 56040157 1745913017819 1306803892
1644534131 56040157 1745913017819 1306803892
1644534142 56040157 1745913017819 1306803892
1644534152 56040157 1745913017819 1306803892
1644534162 56040157 1745913017819 1306803892
1644534173 56040157 1745913017819 1306803892
1644534183 56040157 1745913017819 1306803892
1644534193 56040159 1745913017819 1306803892
1644534203 56040159 1745913017819 1306803892
1644534214 56040159 1745913017819 1306803892
1644534224 56040159 1745913017819 1306803892
1644534234 56040159 1745913017819 1306803892
1644534244 56040159 1745913017819 1306803892
1644534255 56040159 1745913017819 1306803892
1644534265 56040161 1745913017819 1306803892
1644534275 56040161 1745913017819 1306803892
1644534286 56040161 1745913017819 1306803892
1644534296 56040161 1745913017819 1306803892
1644534306 56040161 1745913017819 1306803892
