#TIME all_pgs_mb huge_pgs_mb Node0_Foreign Node1_Foreign Node0_Local Node1_Local Node0_Other Node1_Other Node0_Free Node1_Free Node0_Used Node1_Used
1669072751 638636769 543358110 278035653 13515787 42670662 37904657 53739 1087839 91426.81 93743.92 3680.00 2999.58
1669072761 638636769 543358110 278035653 13515787 42670714 37904706 53739 1087839 91426.30 93745.10 3678.89 2998.98
1669072772 638636769 543358110 278035653 13515787 42670761 37904759 53739 1087839 91426.55 93745.36 3678.82 2998.69
1669072782 638636769 543358110 278035653 13515787 42670811 37904809 53739 1087839 91425.56 93742.95 3680.12 3000.16
1669072792 638636769 543358110 278035653 13515787 42670856 37904864 53739 1087839 91425.31 93744.58 3680.50 2999.48
1669072802 638636769 543358110 278035653 13515787 42670904 37904916 53739 1087839 91424.79 93743.66 3681.39 2999.95
1669072813 638636769 543358110 278035653 13515787 42670952 37904969 53739 1087839 91426.99 93743.44 3679.29 3000.73
1669072823 638636769 543358110 278035653 13515787 42670999 37905023 53739 1087839 91426.52 93744.07 3679.16 2999.56
1669072833 638636769 543358110 278035653 13515787 42671046 37905075 53739 1087839 91424.98 93745.22 3680.81 2998.80
1669072844 638636769 543358110 278035653 13515787 42671100 37905120 53739 1087839 91426.21 93746.00 3679.58 2998.03
1669072854 638636769 543358110 278035653 13515787 42671149 37905171 53739 1087839 91425.69 93744.70 3680.00 2999.95
1669072864 638636769 543358110 278035653 13515787 42671199 37905221 53739 1087839 91426.52 93743.81 3679.16 2999.34
1669072874 638636769 543358110 278035653 13515787 42671243 37905277 53739 1087839 91427.31 93743.60 3678.88 3000.03
1669072885 638636769 543358110 278035653 13515787 42671293 37905327 53739 1087839 91427.30 93744.29 3678.92 2999.35
1669072895 638636769 543358110 278035653 13515787 42671342 37905378 53739 1087839 91427.23 93743.59 3678.46 3000.02
1669072905 638636769 543358110 278035653 13515787 42671390 37905430 53739 1087839 91426.56 93743.36 3677.76 3000.20
1669072915 638636769 543358110 278035653 13515787 42671442 37905479 53739 1087839 91426.68 93743.42 3679.00 3000.18
1669072926 638636769 543358110 278035653 13515787 42671484 37905535 53739 1087839 91426.42 93742.97 3679.93 3000.03
1669072936 638636769 543358110 278035653 13515787 42671537 37905582 53739 1087839 91425.71 93745.23 3679.06 2998.27
1669072946 638636769 543358110 278035653 13515787 42671589 37905632 53739 1087839 91426.30 93745.27 3680.51 2997.73
1669072957 638636769 543358110 278035653 13515787 42671643 37905679 53739 1087839 91427.89 93746.37 3678.31 2998.26
1669072967 638636769 543358110 278035653 13515787 42671691 37905732 53739 1087839 91427.84 93745.93 3677.84 2998.22
1669072977 638636769 543358110 278035653 13515787 42671741 37905782 53739 1087839 91426.13 93744.44 3678.65 2999.56
1669072987 638636769 543358110 278035653 13515787 42671793 37905830 53739 1087839 91425.36 93747.36 3680.48 2996.14
1669072998 638636769 543358110 278035653 13515787 42671849 37905875 53739 1087839 91425.08 93747.79 3679.77 2996.25
1669073008 638636769 543358110 278035653 13515787 42671900 37905924 53739 1087839 91426.96 93746.34 3679.23 2996.22
1669073018 638636769 543358110 278035653 13515787 42671947 37905977 53739 1087839 91427.96 93746.43 3678.31 2997.19
1669073028 638636769 543358110 278035653 13515787 42671996 37906027 53739 1087839 91427.29 93745.65 3678.95 2997.98
1669073039 638636769 543358110 278035653 13515787 42672044 37906080 53739 1087839 91427.59 93744.98 3678.10 2999.11
1669073049 638636769 543358110 278035653 13515787 42672099 37906127 53739 1087839 91426.46 93746.63 3678.73 2997.48
1669073059 638636769 543358110 278035653 13515787 42672142 37906184 53739 1087839 91425.90 93746.05 3679.90 2997.45
1669073070 638636769 543358110 278035653 13515787 42672202 37906225 53739 1087839 91425.16 93746.04 3681.06 2998.14
1669073080 638636769 543358110 278035653 13515787 42672251 37906276 53739 1087839 91425.11 93746.24 3680.16 2997.26
1669073090 638636769 543358110 278035653 13515787 42672303 37906326 53739 1087839 91425.08 93745.82 3680.73 2998.23
1669073100 638636769 543358110 278035653 13515787 42672360 37906369 53739 1087839 91425.78 93747.76 3681.05 2996.27
1669073111 638636769 543358110 278035653 13515787 42672419 37906414 53739 1087839 91423.09 93746.47 3683.16 2997.64
1669073121 638636769 543358110 278035653 13515787 42672467 37906465 53739 1087839 91424.57 93745.81 3681.62 2998.33
1669073131 638636769 543358110 278035653 13515787 42672516 37906518 53739 1087839 91424.64 93745.85 3681.20 2998.26
1669073141 638636769 543358110 278035653 13515787 42672566 37906569 53739 1087839 91421.82 93746.52 3682.62 2997.39
1669073152 638636769 543358110 278035653 13515787 42672625 37906609 53739 1087839 91423.09 93748.13 3682.79 2995.36
1669073162 638636769 543358110 278035653 13515787 42672677 37906658 53739 1087839 91421.99 93747.05 3683.72 2997.05
1669073172 638636769 543358110 278035653 13515787 42672724 37906711 53739 1087839 91421.68 93747.38 3683.59 2996.12
1669073183 638636769 543358110 278035653 13515787 42672772 37906763 53739 1087839 91422.82 93746.21 3682.37 2997.89
1669073193 638636769 543358110 278035653 13515787 42672815 37906818 53739 1087839 91422.62 93747.31 3683.06 2997.40
1669073203 638636769 543358110 278035653 13515787 42672862 37906870 53739 1087839 91423.82 93746.50 3682.91 2997.63
1669073213 638636769 543358110 278035653 13515787 42672907 37906927 53739 1087839 91424.04 93747.25 3682.29 2996.25
1669073224 638636769 543358110 278035653 13515787 42672957 37906978 53739 1087839 91424.55 93745.60 3681.15 2998.05
1669073234 638636769 543358110 278035653 13515787 42673006 37907030 53739 1087839 91423.14 93746.48 3682.19 2997.56
1669073244 638636769 543358110 278035653 13515787 42673059 37907078 53739 1087839 91421.04 93747.50 3683.72 2995.99
1669073254 638636769 543358110 278035653 13515787 42673117 37907119 53739 1087839 91422.22 93746.66 3683.57 2996.98
1669073265 638636769 543358110 278035653 13515787 42673169 37907166 53739 1087839 91423.38 93745.32 3682.83 2997.82
1669073275 638636769 543358110 278035653 13515787 42673219 37907216 53739 1087839 91422.30 93745.23 3683.41 2998.82
1669073285 638636769 543358110 278035653 13515787 42673278 37907259 53739 1087839 91422.30 93747.11 3683.05 2996.49
1669073296 638636769 543358110 278035653 13515787 42673328 37907307 53739 1087839 91421.85 93744.64 3684.24 2998.90
1669073306 638636769 543358110 278035653 13515787 42673378 37907358 53739 1087839 91423.16 93746.22 3683.09 2997.78
1669073316 638636769 543358110 278035653 13515787 42673426 37907406 53739 1087839 91421.80 93745.99 3684.00 2998.04
1669073326 638636769 543358110 278035653 13515787 42673476 37907457 53739 1087839 91422.64 93745.29 3683.60 2998.33
1669073337 638636769 543358110 278035653 13515787 42673523 37907513 53739 1087839 91423.04 93744.45 3682.73 2998.55
1669073347 638636769 543358110 278035653 13515787 42673569 37907565 53739 1087839 91423.45 93746.16 3682.55 2997.33
1669073357 638636769 543358110 278035653 13515787 42673617 37907616 53739 1087839 91422.39 93746.56 3683.46 2997.50
1669073367 638636769 543358110 278035653 13515787 42673669 37907665 53739 1087839 91421.41 93746.52 3684.83 2997.01
1669073378 638636769 543358110 278035653 13515787 42673721 37907714 53739 1087839 91421.13 93746.82 3683.12 2997.23
1669073388 638636769 543358110 278035653 13515787 42673772 37907762 53739 1087839 91422.13 93746.19 3683.66 2997.80
1669073398 638636769 543358110 278035653 13515787 42673824 37907812 53739 1087839 91421.66 93746.91 3684.66 2997.08
1669073408 638636769 543358110 278035653 13515787 42673873 37907861 53739 1087839 91421.38 93746.00 3684.46 2997.55
1669073419 638636769 543358110 278035653 13515787 42673929 37907906 53739 1087839 91423.45 93746.80 3682.85 2996.20
1669073429 638636769 543358110 278035653 13515787 42673981 37907954 53739 1087839 91422.87 93747.88 3683.45 2995.73
1669073439 638636769 543358110 278035653 13515787 42674032 37908003 53739 1087839 91423.02 93747.07 3682.67 2997.56
1669073450 638636769 543358110 278035653 13515787 42674078 37908058 53739 1087839 91423.34 93745.89 3682.88 2996.65
1669073460 638636769 543358110 278035653 13515787 42674127 37908108 53739 1087839 91422.91 93746.43 3682.81 2997.70
1669073470 638636769 543358110 278035653 13515787 42674176 37908160 53739 1087839 91422.76 93747.89 3683.55 2996.75
1669073480 638636769 543358110 278035653 13515787 42674226 37908208 53739 1087839 91423.76 93746.36 3682.49 2997.69
1669073491 638636769 543358110 278035653 13515787 42674274 37908260 53739 1087839 91422.32 93747.64 3684.54 2995.37
1669073501 638636769 543358110 278035653 13515787 42674327 37908309 53739 1087839 91422.46 93749.32 3683.83 2994.73
1669073511 638636769 543358110 278035653 13515787 42674377 37908358 53739 1087839 91420.66 93749.00 3685.15 2995.04
1669073521 638636769 543358110 278035653 13515787 42674429 37908406 53739 1087839 91420.53 93747.97 3684.29 2996.10
1669073532 638636769 543358110 278035653 13515787 42674485 37908451 53739 1087839 91423.16 93749.50 3683.14 2994.55
1669073542 638636769 543358110 278035653 13515787 42674534 37908502 53739 1087839 91422.42 93749.00 3683.78 2995.11
1669073552 638636769 543358110 278035653 13515787 42674586 37908552 53739 1087839 91422.52 93748.25 3683.84 2995.74
1669073562 638636769 543358110 278035653 13515787 42674637 37908602 53739 1087839 91422.11 93749.09 3682.71 2994.27
1669073573 638636769 543358110 278035653 13515787 42674689 37908650 53739 1087839 91422.98 93748.16 3683.31 2994.36
1669073583 638636769 543358110 278035653 13515787 42674738 37908700 53739 1087839 91421.01 93748.85 3684.70 2994.77
1669073593 638636769 543358110 278035653 13515787 42674788 37908752 53739 1087839 91423.41 93747.69 3682.32 2995.93
1669073604 638636769 543358110 278035653 13515787 42674838 37908802 53739 1087839 91425.36 93747.86 3680.88 2995.20
1669073614 638636769 543358110 278035653 13515787 42674886 37908852 53739 1087839 91423.64 93747.90 3682.57 2996.21
1669073624 638636769 543358110 278035653 13515787 42674935 37908903 53739 1087839 91423.67 93746.72 3682.14 2996.77
1669073634 638636769 543358110 278035653 13515787 42674987 37908952 53739 1087839 91423.58 93747.54 3682.71 2996.55
1669073645 638636769 543358110 278035653 13515787 42675045 37908996 53739 1087839 91423.66 93747.44 3682.03 2996.18
1669073655 638636769 543358110 278035653 13515787 42675093 37909047 53739 1087839 91424.57 93746.55 3680.62 2996.57
1669073665 638636769 543358110 278035653 13515787 42675143 37909099 53739 1087839 91422.29 93747.48 3684.52 2996.04
1669073676 638636769 543358110 278035653 13515787 42675187 37909155 53739 1087839 91424.34 93746.54 3681.99 2996.64
1669073686 638636769 543358110 278035653 13515787 42675232 37909209 53739 1087839 91423.25 93747.18 3681.03 2996.32
1669073696 638636769 543358110 278035653 13515787 42675288 37909254 53739 1087839 91422.86 93749.00 3682.98 2994.00
1669073706 638636769 543358110 278035653 13515787 42675339 37909304 53739 1087839 91422.52 93747.72 3682.71 2996.30
1669073717 638636769 543358110 278035653 13515787 42675390 37909352 53739 1087839 91422.11 93749.16 3683.57 2995.43
1669073727 638636769 543358110 278035653 13515787 42675441 37909402 53739 1087839 91423.58 93747.02 3682.22 2996.11
1669073737 638636769 543358110 278035653 13515787 42675486 37909457 53739 1087839 91423.91 93747.55 3681.77 2996.53
1669073747 638636769 543358110 278035653 13515787 42675532 37909511 53739 1087839 91423.09 93746.87 3682.65 2997.14
1669073758 638636769 543358110 278035653 13515787 42675587 37909557 53739 1087839 91424.04 93747.02 3681.65 2996.69
1669073768 638636769 543358110 278035653 13515787 42675639 37909607 53739 1087839 91423.06 93747.44 3682.75 2996.67
1669073778 638636769 543358110 278035653 13515787 42675691 37909656 53739 1087839 91423.50 93747.22 3682.18 2995.46
1669073788 638636769 543358110 278035653 13515787 42675734 37909712 53739 1087839 91422.69 93748.23 3682.62 2995.77
1669073799 638636769 543358110 278035653 13515787 42675787 37909760 53739 1087839 91423.22 93747.96 3682.64 2995.05
1669073809 638636769 543358110 278035653 13515787 42675847 37909801 53739 1087839 91423.45 93748.61 3682.43 2995.39
1669073819 638636769 543358110 278035653 13515787 42675903 37909844 53739 1087839 91422.95 93748.08 3683.28 2996.02
1669073830 638636769 543358110 278035653 13515787 42675953 37909894 53739 1087839 91424.52 93746.96 3681.72 2996.61
1669073840 638636769 543358110 278035653 13515787 42676005 37909944 53739 1087839 91424.14 93748.34 3682.20 2995.18
1669073850 638636769 543358110 278035653 13515787 42676056 37909995 53739 1087839 91424.69 93747.57 3681.54 2996.03
1669073860 638636769 543358110 278035653 13515787 42676104 37910046 53739 1087839 91423.48 93745.75 3681.71 2997.86
1669073871 638636769 543358110 278035653 13515787 42676153 37910097 53739 1087839 91425.23 93747.39 3681.11 2996.61
1669073881 638636769 543358110 278035653 13515787 42676210 37910142 53739 1087839 91424.95 93746.75 3680.73 2996.84
1669073891 638636769 543358110 278035653 13515787 42676260 37910192 53739 1087839 91425.60 93746.00 3680.63 2997.14
1669073902 638636769 543358110 278035653 13515787 42676306 37910246 53739 1087839 91425.36 93746.89 3680.93 2997.75
1669073912 638636769 543358110 278035653 13515787 42676354 37910297 53739 1087839 91425.07 93746.25 3681.79 2997.82
1669073922 638636769 543358110 278035653 13515787 42676406 37910347 53739 1087839 91423.50 93746.76 3682.27 2997.23
1669073932 638636769 543358110 278035653 13515787 42676458 37910397 53739 1087839 91424.18 93746.89 3682.61 2997.14
1669073943 638636769 543358110 278035653 13515787 42676514 37910442 53739 1087839 91423.38 93747.73 3682.45 2995.76
1669073953 638636769 543358110 278035653 13515787 42676565 37910490 53739 1087839 91423.64 93747.57 3682.19 2996.50
1669073963 638636769 543358110 278035653 13515787 42676617 37910539 53739 1087839 91423.00 93748.54 3683.18 2994.55
1669073973 638636769 543358110 278035653 13515787 42676665 37910592 53739 1087839 91423.47 93746.20 3681.87 2996.64
1669073984 638636769 543358110 278035653 13515787 42676708 37910649 53739 1087839 91424.88 93747.15 3680.78 2995.82
1669073994 638636769 543358110 278035653 13515787 42676755 37910701 53739 1087839 91425.89 93745.76 3679.79 2997.88
1669074004 638636769 543358110 278035653 13515787 42676799 37910758 53739 1087839 91425.98 93747.36 3680.20 2996.26
1669074015 638636769 543358110 278035653 13515787 42676848 37910809 53739 1087839 91425.68 93746.25 3680.01 2997.41
1669074025 638636769 543358110 278035653 13515787 42676896 37910859 53739 1087839 91425.73 93746.51 3680.05 2997.59
1669074035 638636769 543358110 278035653 13515787 42676945 37910912 53739 1087839 91425.88 93744.89 3679.31 2998.24
1669074045 638636769 543358110 278035653 13515787 42676987 37910969 53739 1087839 91424.96 93746.39 3680.72 2997.79
1669074056 638636769 543358110 278035653 13515787 42677032 37911025 53739 1087839 91424.02 93746.37 3681.51 2998.07
1669074066 638636769 543358110 278035653 13515787 42677090 37911067 53739 1087839 91424.81 93747.20 3680.51 2996.29
1669074076 638636769 543358110 278035653 13515787 42677142 37911116 53739 1087839 91423.59 93747.53 3682.76 2996.46
1669074086 638636769 543358110 278035653 13515787 42677192 37911164 53739 1087839 91423.52 93748.04 3682.78 2996.04
1669074097 638636769 543358110 278035653 13515787 42677243 37911214 53739 1087839 91425.01 93747.57 3681.18 2996.54
1669074107 638636769 543358110 278035653 13515787 42677293 37911264 53739 1087839 91425.37 93747.62 3680.39 2996.45
1669074117 638636769 543358110 278035653 13515787 42677344 37911314 53739 1087839 91422.59 93747.66 3683.77 2996.34
1669074127 638636769 543358110 278035653 13515787 42677392 37911365 53739 1087839 91423.77 93747.29 3681.75 2995.36
1669074138 638636769 543358110 278035653 13515787 42677441 37911415 53739 1087839 91422.74 93747.74 3683.61 2995.75
1669074148 638636769 543358110 278035653 13515787 42677501 37911459 53739 1087839 91422.58 93748.03 3683.66 2995.57
1669074158 638636769 543358110 278035653 13515787 42677552 37911508 53739 1087839 91422.28 93747.60 3684.13 2995.41
1669074169 638636769 543358110 278035653 13515787 42677603 37911557 53739 1087839 91423.86 93747.61 3681.88 2996.01
1669074179 638636769 543358110 278035653 13515787 42677652 37911608 53739 1087839 91422.48 93749.43 3682.34 2995.11
1669074189 638636769 543358110 278035653 13515787 42677703 37911658 53739 1087839 91422.75 93749.02 3683.60 2994.58
1669074199 638636769 543358110 278035653 13515787 42677756 37911705 53739 1087839 91423.05 93748.40 3682.14 2996.24
1669074210 638636769 543358110 278035653 13515787 42677806 37911756 53739 1087839 91423.46 93746.86 3681.85 2996.74
1669074220 638636769 543358110 278035653 13515787 42677861 37911802 53739 1087839 91423.89 93748.18 3681.80 2995.98
1669074230 638636769 543358110 278035653 13515787 42677909 37911854 53739 1087839 91423.93 93749.14 3682.37 2994.85
1669074241 638636769 543358110 278035653 13515787 42677963 37911898 53739 1087839 91423.00 93748.62 3682.38 2994.93
1669074251 638636769 543358110 278035653 13515787 42678015 37911946 53739 1087839 91423.79 93748.29 3682.42 2995.38
1669074261 638636769 543358110 278035653 13515787 42678065 37911998 53739 1087839 91422.79 93746.68 3683.52 2995.84
1669074271 638636769 543358110 278035653 13515787 42678117 37912047 53739 1087839 91422.62 93747.27 3683.19 2996.74
1669074282 638636769 543358110 278035653 13515787 42678169 37912092 53739 1087839 91421.07 93747.68 3684.12 2994.91
1669074292 638636769 543358110 278035653 13515787 42678219 37912143 53739 1087839 91423.42 93747.02 3681.92 2996.97
1669074302 638636769 543358110 278035653 13515787 42678272 37912194 53739 1087839 91422.43 93746.96 3682.88 2997.05
1669074312 638636769 543358110 278035653 13515787 42678322 37912243 53739 1087839 91422.30 93748.09 3684.04 2995.92
