#TIME all_pgs_mb huge_pgs_mb Node0_Foreign Node1_Foreign Node0_Local Node1_Local Node0_Other Node1_Other Node0_Free Node1_Free Node0_Used Node1_Used
1669073019 1069113353 919517650 250030069 3454736 27753167 22899961 30635 977169 91555.69 93949.90 3550.00 2794.70
1669073029 1069113353 919517650 250030069 3454736 27753218 22900011 30635 977169 91554.94 93950.51 3550.84 2793.48
1669073039 1069113353 919517650 250030069 3454736 27753266 22900062 30635 977169 91555.63 93949.81 3550.64 2794.29
1669073049 1069113353 919517650 250030069 3454736 27753312 22900116 30635 977169 91555.52 93950.21 3550.17 2794.34
1669073060 1069113353 919517650 250030069 3454736 27753364 22900167 30635 977169 91555.72 93949.46 3550.04 2794.64
1669073070 1069113353 919517650 250030069 3454736 27753412 22900218 30635 977169 91556.32 93947.65 3549.98 2795.39
1669073080 1069113353 919517650 250030069 3454736 27753462 22900269 30635 977169 91554.14 93949.03 3552.18 2794.46
1669073091 1069113353 919517650 250030069 3454736 27753514 22900319 30635 977169 91554.16 93949.54 3551.53 2794.09
1669073101 1069113353 919517650 250030069 3454736 27753568 22900367 30635 977169 91555.29 93950.35 3551.59 2793.68
1669073111 1069113353 919517650 250030069 3454736 27753601 22900433 30635 977169 91555.40 93948.17 3550.29 2795.44
1669073121 1069113353 919517650 250030069 3454736 27753652 22900488 30635 977169 91556.05 93947.02 3549.75 2797.03
1669073132 1069113353 919517650 250030069 3454736 27753703 22900538 30635 977169 91554.67 93945.87 3551.02 2797.75
1669073142 1069113353 919517650 250030069 3454736 27753752 22900591 30635 977169 91556.38 93946.43 3549.87 2797.22
1669073152 1069113353 919517650 250030069 3454736 27753804 22900640 30635 977169 91555.41 93947.13 3550.92 2796.43
1669073162 1069113353 919517650 250030069 3454736 27753854 22900690 30635 977169 91554.89 93947.07 3550.92 2796.65
1669073173 1069113353 919517650 250030069 3454736 27753904 22900741 30635 977169 91555.54 93947.55 3550.77 2795.45
1669073183 1069113353 919517650 250030069 3454736 27753955 22900792 30635 977169 91554.10 93948.13 3552.71 2795.36
1669073193 1069113353 919517650 250030069 3454736 27754005 22900844 30635 977169 91554.98 93947.35 3550.70 2796.26
1669073203 1069113353 919517650 250030069 3454736 27754049 22900900 30635 977169 91554.96 93948.49 3550.77 2795.19
1669073214 1069113353 919517650 250030069 3454736 27754092 22900957 30635 977169 91556.04 93949.65 3550.18 2794.95
1669073224 1069113353 919517650 250030069 3454736 27754144 22901008 30635 977169 91554.95 93948.99 3549.37 2795.02
1669073234 1069113353 919517650 250030069 3454736 27754193 22901057 30635 977169 91555.20 93948.46 3550.49 2795.11
1669073245 1069113353 919517650 250030069 3454736 27754241 22901114 30635 977169 91555.96 93948.95 3549.74 2795.16
1669073255 1069113353 919517650 250030069 3454736 27754289 22901165 30635 977169 91556.61 93947.04 3549.08 2796.07
1669073265 1069113353 919517650 250030069 3454736 27754340 22901217 30635 977169 91556.99 93947.99 3549.24 2796.64
1669073275 1069113353 919517650 250030069 3454736 27754389 22901268 30635 977169 91556.32 93948.37 3550.54 2795.12
1669073286 1069113353 919517650 250030069 3454736 27754442 22901318 30635 977169 91555.73 93948.75 3550.07 2795.25
1669073296 1069113353 919517650 250030069 3454736 27754494 22901365 30635 977169 91556.80 93948.40 3549.38 2796.23
1669073306 1069113353 919517650 250030069 3454736 27754535 22901425 30635 977169 91557.23 93948.65 3549.06 2793.91
1669073316 1069113353 919517650 250030069 3454736 27754578 22901484 30635 977169 91556.87 93948.98 3549.46 2795.02
1669073327 1069113353 919517650 250030069 3454736 27754630 22901532 30635 977169 91555.50 93949.61 3551.34 2794.43
1669073337 1069113353 919517650 250030069 3454736 27754686 22901578 30635 977169 91555.71 93948.92 3550.14 2794.58
1669073347 1069113353 919517650 250030069 3454736 27754737 22901628 30635 977169 91554.43 93948.19 3551.40 2795.86
1669073358 1069113353 919517650 250030069 3454736 27754790 22901677 30635 977169 91553.38 93950.20 3551.94 2793.82
1669073368 1069113353 919517650 250030069 3454736 27754849 22901719 30635 977169 91555.59 93949.85 3551.24 2794.18
1669073378 1069113353 919517650 250030069 3454736 27754900 22901770 30635 977169 91555.96 93949.71 3549.71 2794.18
1669073388 1069113353 919517650 250030069 3454736 27754955 22901816 30635 977169 91556.70 93949.23 3549.61 2794.27
1669073399 1069113353 919517650 250030069 3454736 27755000 22901874 30635 977169 91556.23 93950.21 3550.08 2793.29
1669073409 1069113353 919517650 250030069 3454736 27755051 22901925 30635 977169 91557.12 93950.30 3549.13 2793.82
1669073419 1069113353 919517650 250030069 3454736 27755101 22901977 30635 977169 91557.54 93948.02 3548.15 2795.12
1669073429 1069113353 919517650 250030069 3454736 27755150 22902029 30635 977169 91554.47 93949.36 3550.82 2794.13
1669073440 1069113353 919517650 250030069 3454736 27755199 22902081 30635 977169 91554.69 93949.14 3552.11 2793.38
1669073450 1069113353 919517650 250030069 3454736 27755254 22902128 30635 977169 91555.93 93950.51 3551.38 2793.48
1669073460 1069113353 919517650 250030069 3454736 27755304 22902180 30635 977169 91555.68 93948.40 3550.00 2795.27
1669073471 1069113353 919517650 250030069 3454736 27755355 22902230 30635 977169 91555.33 93948.85 3551.04 2794.65
1669073481 1069113353 919517650 250030069 3454736 27755413 22902275 30635 977169 91556.20 93947.82 3549.49 2795.31
1669073491 1069113353 919517650 250030069 3454736 27755463 22902328 30635 977169 91556.38 93949.80 3549.91 2793.76
1669073501 1069113353 919517650 250030069 3454736 27755511 22902379 30635 977169 91554.69 93949.20 3550.50 2795.43
1669073512 1069113353 919517650 250030069 3454736 27755560 22902434 30635 977169 91554.89 93949.58 3549.80 2794.57
1669073522 1069113353 919517650 250030069 3454736 27755612 22902484 30635 977169 91556.13 93948.39 3549.67 2795.10
1669073532 1069113353 919517650 250030069 3454736 27755663 22902533 30635 977169 91554.52 93948.68 3550.30 2794.82
1669073542 1069113353 919517650 250030069 3454736 27755708 22902592 30635 977169 91554.85 93949.37 3551.29 2794.62
1669073553 1069113353 919517650 250030069 3454736 27755764 22902639 30635 977169 91554.57 93951.65 3551.29 2792.34
1669073563 1069113353 919517650 250030069 3454736 27755818 22902686 30635 977169 91556.21 93950.28 3550.05 2794.85
1669073573 1069113353 919517650 250030069 3454736 27755866 22902739 30635 977169 91555.31 93949.39 3550.38 2795.81
1669073584 1069113353 919517650 250030069 3454736 27755910 22902796 30635 977169 91555.34 93948.20 3550.96 2795.87
1669073594 1069113353 919517650 250030069 3454736 27755968 22902840 30635 977169 91555.66 93950.71 3550.62 2793.41
1669073604 1069113353 919517650 250030069 3454736 27756015 22902897 30635 977169 91556.83 93948.30 3550.01 2795.20
1669073614 1069113353 919517650 250030069 3454736 27756060 22902952 30635 977169 91557.08 93948.43 3548.70 2795.06
1669073625 1069113353 919517650 250030069 3454736 27756114 22902999 30635 977169 91556.61 93947.44 3549.07 2795.65
1669073635 1069113353 919517650 250030069 3454736 27756165 22903050 30635 977169 91556.32 93946.76 3549.89 2796.87
1669073645 1069113353 919517650 250030069 3454736 27756216 22903100 30635 977169 91556.35 93948.12 3549.37 2796.38
1669073656 1069113353 919517650 250030069 3454736 27756262 22903157 30635 977169 91556.23 93948.27 3549.08 2795.22
1669073666 1069113353 919517650 250030069 3454736 27756322 22903200 30635 977169 91556.52 93947.63 3549.72 2796.55
1669073676 1069113353 919517650 250030069 3454736 27756363 22903259 30635 977169 91556.81 93947.25 3549.50 2796.25
1669073686 1069113353 919517650 250030069 3454736 27756413 22903310 30635 977169 91555.48 93947.49 3550.84 2796.08
1669073697 1069113353 919517650 250030069 3454736 27756465 22903359 30635 977169 91554.64 93948.46 3552.19 2795.62
1669073707 1069113353 919517650 250030069 3454736 27756515 22903409 30635 977169 91554.83 93947.00 3551.39 2796.12
1669073717 1069113353 919517650 250030069 3454736 27756561 22903466 30635 977169 91557.20 93947.19 3549.08 2795.96
1669073728 1069113353 919517650 250030069 3454736 27756613 22903516 30635 977169 91556.62 93947.77 3549.55 2795.84
1669073738 1069113353 919517650 250030069 3454736 27756654 22903575 30635 977169 91557.15 93945.66 3549.03 2798.07
1669073748 1069113353 919517650 250030069 3454736 27756696 22903633 30635 977169 91557.04 93947.81 3549.24 2796.25
1669073758 1069113353 919517650 250030069 3454736 27756749 22903683 30635 977169 91556.29 93947.62 3548.90 2796.49
1669073769 1069113353 919517650 250030069 3454736 27756801 22903733 30635 977169 91556.01 93947.94 3549.77 2795.55
1669073779 1069113353 919517650 250030069 3454736 27756851 22903783 30635 977169 91557.56 93948.15 3549.17 2796.45
1669073789 1069113353 919517650 250030069 3454736 27756902 22903834 30635 977169 91556.54 93947.71 3549.15 2796.40
1669073800 1069113353 919517650 250030069 3454736 27756954 22903886 30635 977169 91556.00 93947.77 3549.24 2796.29
1669073810 1069113353 919517650 250030069 3454736 27757012 22903927 30635 977169 91556.46 93947.42 3549.22 2795.70
1669073820 1069113353 919517650 250030069 3454736 27757064 22903978 30635 977169 91555.19 93948.69 3550.63 2795.30
1669073830 1069113353 919517650 250030069 3454736 27757118 22904025 30635 977169 91554.46 93948.74 3551.36 2794.84
1669073841 1069113353 919517650 250030069 3454736 27757172 22904074 30635 977169 91554.56 93949.64 3551.71 2794.99
1669073851 1069113353 919517650 250030069 3454736 27757219 22904132 30635 977169 91555.20 93947.37 3550.14 2796.13
1669073861 1069113353 919517650 250030069 3454736 27757276 22904176 30635 977169 91554.09 93948.37 3551.22 2795.12
1669073872 1069113353 919517650 250030069 3454736 27757327 22904227 30635 977169 91554.21 93948.66 3552.07 2794.34
1669073882 1069113353 919517650 250030069 3454736 27757380 22904275 30635 977169 91555.75 93950.04 3550.55 2793.45
1669073892 1069113353 919517650 250030069 3454736 27757430 22904326 30635 977169 91553.02 93949.07 3552.76 2796.61
1669073902 1069113353 919517650 250030069 3454736 27757473 22904386 30635 977169 91554.75 93949.14 3550.56 2794.91
1669073913 1069113353 919517650 250030069 3454736 27757524 22904437 30635 977169 91553.91 93948.29 3550.83 2794.12
1669073923 1069113353 919517650 250030069 3454736 27757578 22904484 30635 977169 91555.21 93948.69 3551.07 2794.43
1669073933 1069113353 919517650 250030069 3454736 27757632 22904532 30635 977169 91554.48 93949.18 3550.84 2793.83
1669073943 1069113353 919517650 250030069 3454736 27757682 22904585 30635 977169 91555.45 93948.68 3550.30 2793.97
1669073954 1069113353 919517650 250030069 3454736 27757727 22904640 30635 977169 91555.18 93949.56 3551.62 2794.45
1669073964 1069113353 919517650 250030069 3454736 27757777 22904691 30635 977169 91554.88 93948.34 3551.30 2794.80
1669073974 1069113353 919517650 250030069 3454736 27757821 22904748 30635 977169 91554.51 93949.15 3550.76 2794.46
1669073985 1069113353 919517650 250030069 3454736 27757881 22904792 30635 977169 91555.00 93947.50 3550.69 2796.05
1669073995 1069113353 919517650 250030069 3454736 27757928 22904846 30635 977169 91555.42 93948.92 3550.77 2794.74
1669074005 1069113353 919517650 250030069 3454736 27757976 22904897 30635 977169 91556.84 93948.52 3549.34 2796.12
1669074015 1069113353 919517650 250030069 3454736 27758019 22904956 30635 977169 91554.58 93948.77 3550.71 2794.72
1669074026 1069113353 919517650 250030069 3454736 27758072 22905004 30635 977169 91555.23 93949.12 3550.96 2795.02
1669074036 1069113353 919517650 250030069 3454736 27758119 22905057 30635 977169 91554.96 93946.81 3549.88 2795.65
1669074046 1069113353 919517650 250030069 3454736 27758164 22905116 30635 977169 91554.62 93947.74 3551.20 2796.33
1669074057 1069113353 919517650 250030069 3454736 27758219 22905162 30635 977169 91553.33 93948.68 3552.01 2795.34
1669074067 1069113353 919517650 250030069 3454736 27758272 22905212 30635 977169 91553.32 93947.66 3552.36 2794.91
1669074077 1069113353 919517650 250030069 3454736 27758323 22905262 30635 977169 91553.95 93948.27 3552.38 2795.79
1669074087 1069113353 919517650 250030069 3454736 27758379 22905307 30635 977169 91554.32 93948.19 3552.52 2795.81
1669074098 1069113353 919517650 250030069 3454736 27758439 22905351 30635 977169 91553.57 93949.40 3552.26 2794.10
1669074108 1069113353 919517650 250030069 3454736 27758496 22905397 30635 977169 91554.24 93949.56 3551.57 2794.51
1669074118 1069113353 919517650 250030069 3454736 27758547 22905446 30635 977169 91552.68 93947.99 3553.65 2795.51
1669074129 1069113353 919517650 250030069 3454736 27758603 22905491 30635 977169 91553.16 93948.97 3552.04 2794.62
1669074139 1069113353 919517650 250030069 3454736 27758653 22905541 30635 977169 91555.26 93947.27 3550.98 2796.83
1669074149 1069113353 919517650 250030069 3454736 27758701 22905597 30635 977169 91555.31 93948.70 3550.38 2795.45
1669074159 1069113353 919517650 250030069 3454736 27758753 22905646 30635 977169 91555.29 93947.75 3550.40 2796.36
1669074170 1069113353 919517650 250030069 3454736 27758803 22905700 30635 977169 91557.00 93948.11 3549.20 2794.96
1669074180 1069113353 919517650 250030069 3454736 27758853 22905752 30635 977169 91554.88 93948.56 3550.80 2795.09
1669074190 1069113353 919517650 250030069 3454736 27758895 22905809 30635 977169 91554.85 93948.15 3550.47 2795.84
1669074201 1069113353 919517650 250030069 3454736 27758948 22905857 30635 977169 91555.03 93949.71 3551.28 2793.78
1669074211 1069113353 919517650 250030069 3454736 27759001 22905908 30635 977169 91552.66 93948.68 3552.09 2795.32
1669074221 1069113353 919517650 250030069 3454736 27759050 22905960 30635 977169 91553.34 93946.82 3552.45 2796.30
1669074231 1069113353 919517650 250030069 3454736 27759091 22906019 30635 977169 91554.40 93948.03 3550.92 2794.48
1669074242 1069113353 919517650 250030069 3454736 27759144 22906067 30635 977169 91552.82 93948.41 3551.94 2795.10
1669074252 1069113353 919517650 250030069 3454736 27759193 22906118 30635 977169 91555.79 93948.37 3550.51 2795.63
1669074262 1069113353 919517650 250030069 3454736 27759242 22906172 30635 977169 91552.26 93947.89 3552.55 2795.61
1669074272 1069113353 919517650 250030069 3454736 27759300 22906217 30635 977169 91554.79 93949.94 3551.01 2794.06
1669074283 1069113353 919517650 250030069 3454736 27759351 22906268 30635 977169 91554.41 93948.39 3551.39 2795.10
1669074293 1069113353 919517650 250030069 3454736 27759409 22906312 30635 977169 91554.64 93949.20 3551.21 2794.29
1669074303 1069113353 919517650 250030069 3454736 27759464 22906359 30635 977169 91553.72 93947.59 3551.96 2795.57
1669074314 1069113353 919517650 250030069 3454736 27759517 22906410 30635 977169 91554.40 93948.95 3550.80 2794.66
