#TIME             VMEM_MAX          VMEM              RMEM_MAX          RMEM              SHMEM             MEM_FREE          TMEM_MAX         
1669072689        321.631000        25.217600         42.838800         1.834200          0.243600          179.895000        43.081700        
1669072700        321.631000        25.272400         42.838800         1.889030          0.243600          179.842000        43.081700        
1669072710        321.631000        25.326500         42.838800         1.943160          0.243600          179.787000        43.081700        
1669072720        321.631000        25.379900         42.838800         1.996590          0.243600          179.733000        43.081700        
1669072730        321.631000        25.433400         42.838800         2.049760          0.243600          179.681000        43.081700        
1669072741        321.631000        25.488400         42.838800         2.105040          0.243600          179.627000        43.081700        
1669072751        321.631000        25.542800         42.838800         2.159350          0.243600          179.571000        43.081700        
1669072761        321.631000        25.597000         42.838800         2.213440          0.243600          179.518000        43.081700        
1669072771        321.631000        25.650300         42.838800         2.266670          0.243600          179.466000        43.081700        
1669072782        321.631000        25.693300         42.838800         2.310000          0.243600          179.420000        43.081700        
1669072792        321.631000        25.699100         42.838800         2.314950          0.243600          179.415000        43.081700        
1669072802        321.631000        25.701800         42.838800         2.318950          0.243600          179.414000        43.081700        
1669072813        321.631000        25.703700         42.838800         2.321220          0.243600          179.410000        43.081700        
1669072823        321.631000        252.299000        42.838800         32.992000         0.243900          179.567000        43.081700        
1669072833        329.644000        329.644000        44.144800         44.144800         0.244400          179.535000        44.389200        
1669072844        329.644000        21.424000         44.144800         0.801502          0.244400          180.777000        44.389200        
1669072854        329.644000        21.424000         44.144800         0.801502          0.244400          180.777000        44.389200        
1669072864        329.644000        21.424000         44.144800         0.801502          0.244400          180.777000        44.389200        
1669072875        329.644000        21.424000         44.144800         0.801502          0.244400          180.778000        44.389200        
1669072885        329.644000        21.509700         44.144800         0.825497          0.244400          180.745000        44.389200        
1669072895        329.644000        21.558300         44.144800         0.829830          0.264300          180.690000        44.389200        
1669072905        329.644000        21.598200         44.144800         0.849438          0.375900          180.450000        44.389200        
1669072916        329.644000        21.598200         44.144800         0.849522          0.375900          180.449000        44.389200        
1669072926        329.644000        21.598200         44.144800         0.849537          0.375900          180.450000        44.389200        
1669072936        329.644000        21.598200         44.144800         0.849552          0.375900          180.450000        44.389200        
1669072947        329.644000        21.598200         44.144800         0.849567          0.375900          180.449000        44.389200        
1669072957        329.644000        21.598200         44.144800         0.849583          0.375900          180.448000        44.389200        
1669072967        329.644000        21.598200         44.144800         0.849606          0.375900          180.450000        44.389200        
1669072977        329.644000        21.598200         44.144800         0.849655          0.375900          180.451000        44.389200        
1669072988        329.644000        21.598200         44.144800         0.849701          0.375900          180.450000        44.389200        
1669072998        329.644000        21.598200         44.144800         0.849751          0.375900          180.449000        44.389200        
1669073008        329.644000        21.598400         44.144800         0.849800          0.375900          180.451000        44.389200        
1669073019        329.644000        21.598400         44.144800         0.849850          0.375900          180.449000        44.389200        
1669073029        329.644000        21.598400         44.144800         0.849899          0.375900          180.451000        44.389200        
1669073039        329.644000        21.598400         44.144800         0.849945          0.375900          180.450000        44.389200        
1669073049        329.644000        21.598400         44.144800         0.849995          0.375900          180.451000        44.389200        
1669073060        329.644000        21.598400         44.144800         0.850044          0.375900          180.451000        44.389200        
1669073070        329.644000        21.598400         44.144800         0.850086          0.375900          180.452000        44.389200        
1669073080        329.644000        21.598400         44.144800         0.851131          0.375900          180.452000        44.389200        
1669073091        329.644000        21.598700         44.144800         0.851177          0.375900          180.450000        44.389200        
1669073101        329.644000        21.598700         44.144800         0.851231          0.375900          180.450000        44.389200        
1669073111        329.644000        21.598700         44.144800         0.851276          0.375900          180.451000        44.389200        
1669073121        329.644000        21.598700         44.144800         0.851322          0.375900          180.451000        44.389200        
1669073132        329.644000        21.598700         44.144800         0.851379          0.375900          180.451000        44.389200        
1669073142        329.644000        21.598700         44.144800         0.851425          0.375900          180.448000        44.389200        
1669073152        329.644000        21.598700         44.144800         0.851475          0.375900          180.451000        44.389200        
1669073162        329.644000        21.598900         44.144800         0.851521          0.375900          180.450000        44.389200        
1669073173        329.644000        21.598900         44.144800         0.851559          0.375900          180.450000        44.389200        
1669073183        329.644000        21.598900         44.144800         0.851559          0.375900          180.451000        44.389200        
1669073193        329.644000        21.598900         44.144800         0.851582          0.375900          180.451000        44.389200        
1669073204        329.644000        21.598900         44.144800         0.851582          0.375900          180.451000        44.389200        
1669073214        329.644000        21.598900         44.144800         0.851627          0.375900          180.451000        44.389200        
1669073224        329.644000        21.598900         44.144800         0.851646          0.375900          180.452000        44.389200        
1669073234        329.644000        21.598900         44.144800         0.851662          0.375900          180.453000        44.389200        
1669073245        329.644000        21.598900         44.144800         0.851677          0.375900          180.450000        44.389200        
1669073255        329.644000        21.598900         44.144800         0.851696          0.375900          180.451000        44.389200        
1669073265        329.644000        21.598900         44.144800         0.851738          0.375900          180.452000        44.389200        
1669073276        329.644000        21.598900         44.144800         0.851780          0.375900          180.452000        44.389200        
1669073286        329.644000        21.598900         44.144800         0.851837          0.375900          180.451000        44.389200        
1669073296        329.644000        21.598900         44.144800         0.851887          0.375900          180.452000        44.389200        
1669073306        329.644000        21.598900         44.144800         0.851921          0.375900          180.452000        44.389200        
1669073317        329.644000        21.599200         44.144800         0.851963          0.375900          180.452000        44.389200        
1669073327        329.644000        21.599200         44.144800         0.852024          0.375900          180.451000        44.389200        
1669073337        329.644000        21.599200         44.144800         0.852070          0.375900          180.452000        44.389200        
1669073348        329.644000        21.599200         44.144800         0.852116          0.375900          180.451000        44.389200        
1669073358        329.644000        21.599200         44.144800         0.852169          0.375900          180.448000        44.389200        
1669073368        329.644000        21.599200         44.144800         0.852219          0.375900          180.450000        44.389200        
1669073378        329.644000        21.599200         44.144800         0.852264          0.375900          180.450000        44.389200        
1669073389        329.644000        21.599200         44.144800         0.852314          0.375900          180.452000        44.389200        
1669073399        329.644000        21.599400         44.144800         0.852352          0.375900          180.451000        44.389200        
1669073409        329.644000        21.599400         44.144800         0.852417          0.375900          180.452000        44.389200        
1669073420        329.644000        21.599400         44.144800         0.852451          0.375900          180.452000        44.389200        
1669073430        329.644000        21.599400         44.144800         0.852509          0.375900          180.452000        44.389200        
1669073440        329.644000        21.599400         44.144800         0.852547          0.375900          180.451000        44.389200        
1669073450        329.644000        21.599400         44.144800         0.852596          0.375900          180.452000        44.389200        
1669073461        329.644000        21.599400         44.144800         0.852650          0.375900          180.452000        44.389200        
1669073471        329.644000        21.599700         44.144800         0.852695          0.375900          180.454000        44.389200        
1669073481        329.644000        21.599700         44.144800         0.852753          0.375900          180.454000        44.389200        
1669073492        329.644000        21.599700         44.144800         0.852776          0.375900          180.456000        44.389200        
1669073502        329.644000        21.599700         44.144800         0.852776          0.375900          180.453000        44.389200        
1669073512        329.644000        21.599700         44.144800         0.852806          0.375900          180.453000        44.389200        
1669073522        329.644000        21.599700         44.144800         0.852821          0.375900          180.454000        44.389200        
1669073533        329.644000        21.599700         44.144800         0.852879          0.375900          180.454000        44.389200        
1669073543        329.644000        21.599700         44.144800         0.854870          0.375900          180.451000        44.389200        
1669073553        329.644000        21.599700         44.144800         0.854893          0.375900          180.453000        44.389200        
1669073564        329.644000        21.599700         44.144800         0.854919          0.375900          180.453000        44.389200        
1669073574        329.644000        21.599700         44.144800         0.854965          0.375900          180.454000        44.389200        
1669073584        329.644000        21.599900         44.144800         0.854992          0.375900          180.451000        44.389200        
1669073594        329.644000        21.599900         44.144800         0.855026          0.375900          180.453000        44.389200        
1669073605        329.644000        21.599900         44.144800         0.855057          0.375900          180.453000        44.389200        
1669073615        329.644000        21.599900         44.144800         0.855103          0.375900          180.454000        44.389200        
1669073625        329.644000        21.599900         44.144800         0.855137          0.375900          180.455000        44.389200        
1669073636        329.644000        21.599900         44.144800         0.855164          0.375900          180.453000        44.389200        
1669073646        329.644000        21.599900         44.144800         0.855202          0.375900          180.453000        44.389200        
1669073656        329.644000        21.600200         44.144800         0.855240          0.375900          180.451000        44.389200        
1669073666        329.644000        21.600200         44.144800         0.855270          0.375900          180.453000        44.389200        
1669073677        329.644000        21.600200         44.144800         0.855293          0.375900          180.454000        44.389200        
1669073687        329.644000        21.600200         44.144800         0.855335          0.375900          180.453000        44.389200        
1669073697        329.644000        21.600200         44.144800         0.855370          0.375900          180.455000        44.389200        
1669073707        329.644000        21.600200         44.144800         0.855408          0.375900          180.452000        44.389200        
1669073718        329.644000        21.600200         44.144800         0.855438          0.375900          180.452000        44.389200        
1669073728        329.644000        21.600400         44.144800         0.855473          0.375900          180.453000        44.389200        
1669073738        329.644000        21.600400         44.144800         0.855507          0.375900          180.454000        44.389200        
1669073749        329.644000        21.600400         44.144800         0.855545          0.375900          180.453000        44.389200        
1669073759        329.644000        21.600400         44.144800         0.855568          0.375900          180.450000        44.389200        
1669073769        329.644000        21.600400         44.144800         0.855610          0.375900          180.451000        44.389200        
1669073779        329.644000        21.600400         44.144800         0.855640          0.375900          180.452000        44.389200        
1669073790        329.644000        21.600400         44.144800         0.855675          0.375900          180.452000        44.389200        
1669073800        329.644000        21.600600         44.144800         0.855705          0.375900          180.452000        44.389200        
1669073810        329.644000        21.600600         44.144800         0.855717          0.375900          180.453000        44.389200        
1669073821        329.644000        21.600600         44.144800         0.855717          0.375900          180.452000        44.389200        
1669073831        329.644000        21.600600         44.144800         0.855717          0.375900          180.452000        44.389200        
1669073841        329.644000        21.600600         44.144800         0.855724          0.375900          180.452000        44.389200        
1669073851        329.644000        21.600600         44.144800         0.855755          0.375900          180.452000        44.389200        
1669073862        329.644000        21.600600         44.144800         0.855789          0.375900          180.449000        44.389200        
1669073872        329.644000        21.600600         44.144800         0.855816          0.375900          180.449000        44.389200        
1669073882        329.644000        21.600600         44.144800         0.855846          0.375900          180.448000        44.389200        
1669073893        329.644000        21.600600         44.144800         0.855885          0.375900          180.448000        44.389200        
1669073903        329.644000        259.182000        44.144800         35.767300         0.376300          177.591000        44.389200        
1669073913        329.644000        25.031300         44.144800         1.392200          0.376300          180.075000        44.389200        
1669073924        329.644000        25.089800         44.144800         1.450650          0.376300          180.018000        44.389200        
1669073934        329.644000        25.148300         44.144800         1.509000          0.376300          179.959000        44.389200        
1669073944        329.644000        25.205100         44.144800         1.565830          0.376300          179.903000        44.389200        
1669073954        329.644000        25.263000         44.144800         1.623890          0.376300          179.845000        44.389200        
1669073965        329.644000        25.321100         44.144800         1.682050          0.376300          179.788000        44.389200        
1669073975        329.644000        25.378700         44.144800         1.739730          0.376300          179.729000        44.389200        
1669073985        329.644000        25.436800         44.144800         1.797520          0.376300          179.672000        44.389200        
1669073996        329.644000        25.492900         44.144800         1.853830          0.376300          179.616000        44.389200        
1669074006        329.644000        25.551000         44.144800         1.911910          0.376300          179.556000        44.389200        
1669074016        329.644000        25.608100         44.144800         1.968660          0.376300          179.500000        44.389200        
1669074026        329.644000        25.667000         44.144800         2.027650          0.376300          179.441000        44.389200        
1669074037        329.644000        25.725000         44.144800         2.085910          0.376300          179.384000        44.389200        
1669074047        329.644000        25.782400         44.144800         2.143290          0.376300          179.326000        44.389200        
1669074057        329.644000        25.840500         44.144800         2.201290          0.376300          179.268000        44.389200        
1669074068        329.644000        25.898900         44.144800         2.259750          0.376300          179.211000        44.389200        
1669074078        329.644000        25.957600         44.144800         2.318380          0.376300          179.153000        44.389200        
1669074088        329.644000        26.014300         44.144800         2.375180          0.376300          179.094000        44.389200        
1669074098        329.644000        26.058200         44.144800         2.418680          0.376300          179.050000        44.389200        
1669074109        329.644000        26.062900         44.144800         2.422470          0.376300          179.045000        44.389200        
1669074119        329.644000        26.064100         44.144800         2.424810          0.376300          179.039000        44.389200        
1669074129        329.644000        26.065300         44.144800         2.426230          0.376300          179.037000        44.389200        
1669074140        329.644000        317.091000        44.460400         44.460400         0.376600          159.520000        44.837000        
1669074150        329.644000        92.933000         44.460400         11.416800         0.377000          180.116000        44.837000        
1669074160        329.644000        21.619800         44.460400         0.875931          0.377000          180.410000        44.837000        
1669074171        329.644000        21.619800         44.460400         0.875931          0.377000          180.413000        44.837000        
1669074181        329.644000        21.619800         44.460400         0.875931          0.377000          180.414000        44.837000        
1669074191        329.644000        21.619800         44.460400         0.875931          0.377000          180.416000        44.837000        
1669074202        329.644000        21.619800         44.460400         0.875931          0.377000          180.418000        44.837000        
1669074212        329.644000        21.619800         44.460400         0.875931          0.377000          180.418000        44.837000        
1669074222        329.644000        21.658600         44.460400         0.914772          0.377000          180.379000        44.837000        
1669074232        329.644000        21.658600         44.460400         0.914772          0.377000          180.379000        44.837000        
1669074243        329.644000        21.626700         44.460400         0.882305          0.377000          180.411000        44.837000        
1669074253        329.644000        21.626700         44.460400         0.882305          0.377000          180.412000        44.837000        
1669074263        329.644000        21.626700         44.460400         0.882305          0.377000          180.414000        44.837000        
1669074274        329.644000        21.626700         44.460400         0.882305          0.377000          180.413000        44.837000        
1669074284        329.644000        21.626700         44.460400         0.882305          0.377000          180.416000        44.837000        
1669074294        329.644000        21.626700         44.460400         0.882305          0.377000          180.414000        44.837000        
1669074304        329.644000        21.626700         44.460400         0.882305          0.377000          180.416000        44.837000        
