#TIME all_pgs_mb huge_pgs_mb Node0_Foreign Node1_Foreign Node0_Local Node1_Local Node0_Other Node1_Other Node0_Free Node1_Free Node0_Used Node1_Used
1644531438 8352300629 6803464466 3431752714 1247404173 583960719 468378723 4968568 13469838 92068.29 93296.84 4829.85 5007.24
1644531448 8352300629 6803464466 3431752714 1247404173 583961350 468378768 4968568 13469838 92066.69 93296.32 4830.84 5006.70
1644531458 8352300629 6803464466 3431752714 1247404173 583961985 468378810 4968568 13469838 92066.25 93296.18 4832.03 5007.43
1644531469 8352300629 6803464466 3431752714 1247404173 583962611 468378855 4968568 13469838 92067.66 93295.89 4829.43 5009.15
1644531479 8352300629 6803464466 3431752714 1247404173 583963240 468378899 4968568 13469838 92068.23 93293.59 4828.45 5010.00
1644531489 8352300629 6803464466 3431752714 1247404173 583963866 468378940 4968568 13469838 92068.13 93291.69 4828.91 5012.31
1644531499 8352300636 6803464470 3431752714 1247404173 583964486 468378988 4968568 13469838 92067.44 93291.67 4830.15 5012.91
1644531510 8352300676 6803464480 3431752714 1247404173 583974756 468386119 4968568 13469838 81906.15 86034.02 14990.62 12270.48
1644531520 8352301807 6803464556 3431752714 1247404173 583975633 468386649 4968568 13469838 92007.61 92912.14 4890.35 5392.37
1644531531 8352302497 6803464622 3431752714 1247404173 583976431 468387310 4968568 13469838 92014.36 92663.67 4882.12 5640.37
1644531541 8352302980 6803464670 3431752714 1247404173 583977077 468387759 4968568 13469838 92013.93 92605.30 4883.10 5698.74
1644531551 8352303241 6803464692 3431752714 1247404173 583977716 468388392 4968568 13469838 92012.55 92546.85 4885.48 5756.66
1644531561 8352303339 6803464714 3431752714 1247404173 583978366 468388470 4968568 13469838 92014.35 92495.84 4883.61 5808.81
1644531572 8352303529 6803464714 3431752714 1247404173 583979005 468388638 4968568 13469838 92013.67 92442.48 4882.80 5861.03
1644531582 8352303704 6803464730 3431752714 1247404173 583979656 468389153 4968568 13469838 92012.09 92389.36 4884.33 5914.14
1644531592 8352303704 6803464730 3431752714 1247404173 583980286 468389581 4968568 13469838 92014.44 92334.57 4884.14 5969.99
1644531602 8352303895 6803464730 3431752714 1247404173 583980929 468389671 4968568 13469838 92026.52 92292.77 4871.82 6010.73
1644531613 8352303895 6803464730 3431752714 1247404173 583981577 468389862 4968568 13469838 92025.47 92234.62 4872.41 6067.90
1644531623 8352303919 6803464744 3431752714 1247404173 583982228 468390259 4968568 13469838 92024.65 92178.04 4871.84 6126.00
1644531633 8352304089 6803464744 3431752714 1247404173 583982919 468390796 4968568 13469838 92025.61 92121.45 4872.89 6182.58
1644531644 8352304089 6803464744 3431752714 1247404173 583983567 468390877 4968568 13469838 92022.77 92062.62 4874.75 6241.40
1644531654 8352304277 6803464744 3431752714 1247404173 583984222 468391008 4968568 13469838 92021.88 92007.80 4875.72 6296.22
1644531664 8352304776 6803464756 3431752714 1247404173 583984901 468391354 4968568 13469838 92016.02 91957.79 4881.44 6345.75
1644531674 8352305481 6803464792 3431752714 1247404173 583985502 468392099 4968568 13469838 92016.43 91904.32 4881.03 6399.21
1644531685 8352305770 6803464826 3431752714 1247404173 583986085 468392330 4968568 13469838 92016.89 91847.36 4880.57 6457.84
1644531695 8352306030 6803464826 3431752714 1247404173 583986664 468392517 4968568 13469838 92016.37 91791.68 4881.09 6511.99
1644531705 8352306052 6803464836 3431752714 1247404173 583987257 468392873 4968568 13469838 92016.30 91737.60 4881.16 6567.52
1644531715 8352306171 6803464836 3431752714 1247404173 583987851 468393554 4968568 13469838 92024.46 91687.01 4873.00 6617.14
1644531726 8352306380 6803464846 3431752714 1247404173 583988429 468393704 4968568 13469838 92024.75 91630.68 4872.71 6674.03
1644531736 8352306383 6803464846 3431752714 1247404173 583989053 468393866 4968568 13469838 92024.82 91599.92 4872.64 6704.65
1644531746 8352306617 6803464856 3431752714 1247404173 583989643 468393963 4968568 13469838 92017.54 91600.91 4880.02 6703.62
1644531756 8352306816 6803464856 3431752714 1247404173 583990301 468393986 4968568 13469838 92015.15 91597.27 4882.93 6706.23
1644531767 8352306816 6803464856 3431752714 1247404173 583991844 468394699 4968568 13469838 90504.50 91918.53 6400.12 6396.52
1644531777 8352307098 6803464886 3431752714 1247404173 583999787 468402960 4968568 13469838 91298.17 92033.74 5600.81 6268.79
1644531788 8352307388 6803464926 3431752714 1247404173 584000428 468403033 4968568 13469838 91975.20 92914.98 4922.26 5388.52
1644531798 8352307388 6803464926 3431752714 1247404173 584001010 468403105 4968568 13469838 91974.08 92913.93 4924.05 5390.07
1644531808 8352307592 6803464928 3431752714 1247404173 584001668 468403124 4968568 13469838 91975.78 92908.88 4921.29 5394.13
1644531819 8352307592 6803464928 3431752714 1247404173 584002311 468403160 4968568 13469838 91980.18 92880.46 4917.40 5424.73
1644531829 8352307592 6803464928 3431752714 1247404173 584002943 468403197 4968568 13469838 91980.07 92873.96 4917.94 5430.04
1644531839 8352307686 6803464980 3431752714 1247404173 584003574 468403386 4968568 13469838 91997.22 92764.57 4900.46 5538.54
1644531849 8352307686 6803464980 3431752714 1247404173 584004197 468403662 4968568 13469838 92012.23 92541.54 4886.41 5762.97
1644531860 8352307686 6803464980 3431752714 1247404173 584004836 468403691 4968568 13469838 92012.30 92539.54 4885.16 5765.05
1644531870 8352307917 6803464982 3431752714 1247404173 584005415 468403777 4968568 13469838 92010.44 92540.24 4887.02 5764.39
1644531880 8352307917 6803464982 3431752714 1247404173 584006001 468403866 4968568 13469838 92011.18 92540.43 4886.82 5763.57
1644531890 8352307917 6803464982 3431752714 1247404173 584006577 468403955 4968568 13469838 92012.59 92538.87 4884.87 5765.17
1644531901 8352308009 6803465012 3431752714 1247404173 584007174 468404045 4968568 13469838 92023.78 92545.79 4873.67 5759.26
1644531911 8352308009 6803465012 3431752714 1247404173 584007786 468404138 4968568 13469838 92026.36 92545.14 4870.61 5758.88
1644531921 8352308009 6803465012 3431752714 1247404173 584008362 468404225 4968568 13469838 92023.84 92545.46 4873.12 5759.64
1644531932 8352308149 6803465102 3431752714 1247404173 584008952 468404302 4968568 13469838 92025.27 92543.31 4872.26 5761.25
1644531942 8352308219 6803465146 3431752714 1247404173 584009644 468404323 4968568 13469838 92023.28 92542.99 4873.80 5761.11
1644531952 8352308258 6803465170 3431752714 1247404173 584010308 468404336 4968568 13469838 92021.46 92542.79 4875.55 5760.72
1644531962 8352308272 6803465172 3431752714 1247404173 584010970 468404355 4968568 13469838 92022.05 92541.36 4875.52 5762.74
1644531973 8352308297 6803465192 3431752714 1247404173 584011622 468404371 4968568 13469838 92023.37 92541.51 4875.13 5762.49
1644531983 8352308312 6803465194 3431752714 1247404173 584012284 468404393 4968568 13469838 92018.97 92541.47 4878.57 5762.53
1644531993 8352308337 6803465214 3431752714 1247404173 584012941 468404405 4968568 13469838 92021.10 92540.82 4876.24 5763.18
1644532003 8352308337 6803465214 3431752714 1247404173 584013592 468404417 4968568 13469838 92023.08 92540.98 4875.76 5763.02
1644532014 8352308352 6803465216 3431752714 1247404173 584014237 468404454 4968568 13469838 92019.50 92542.22 4878.02 5761.78
1644532024 8352308352 6803465216 3431752714 1247404173 584014884 468404473 4968568 13469838 92022.89 92541.12 4875.61 5763.48
1644532034 8352308381 6803465240 3431752714 1247404173 584015531 468404505 4968568 13469838 92022.33 92539.98 4875.73 5764.05
1644532045 8352308381 6803465240 3431752714 1247404173 584016180 468404528 4968568 13469838 92022.22 92541.52 4875.73 5763.05
1644532055 8352308381 6803465240 3431752714 1247404173 584016837 468404578 4968568 13469838 92022.01 92541.24 4875.48 5762.27
1644532065 8352308400 6803465248 3431752714 1247404173 584017495 468404596 4968568 13469838 92020.05 92540.75 4877.42 5762.75
1644532075 8352308400 6803465248 3431752714 1247404173 584018153 468404611 4968568 13469838 92021.15 92542.38 4877.41 5761.12
1644532086 8352308400 6803465248 3431752714 1247404173 584018790 468404646 4968568 13469838 92020.35 92541.66 4878.23 5762.34
1644532096 8352308438 6803465280 3431752714 1247404173 584019436 468404672 4968568 13469838 92021.27 92541.16 4876.19 5763.38
1644532106 8352308438 6803465280 3431752714 1247404173 584020016 468404761 4968568 13469838 92020.74 92541.73 4876.72 5763.36
1644532116 8352308438 6803465280 3431752714 1247404173 584020587 468404852 4968568 13469838 92019.75 92539.80 4877.22 5764.79
1644532127 8352308457 6803465288 3431752714 1247404173 584021292 468405353 4968568 13469838 91616.11 91303.58 5280.86 7001.41
1644532137 8352308457 6803465288 3431752714 1247404173 584022191 468405460 4968568 13469838 91769.71 92502.78 5128.25 5801.37
1644532147 8352308457 6803465288 3431752714 1247404173 584022862 468405543 4968568 13469838 91713.04 92501.80 5184.93 5802.29
1644532158 8352309319 6803465356 3431752714 1247404173 584023710 468405626 4968568 13469838 91639.38 92520.49 5258.17 5784.66
1644532168 8352309774 6803465376 3431752714 1247404173 584024707 468405706 4968568 13469838 91585.78 92520.48 5311.79 5784.07
1644532178 8352310005 6803465376 3431752714 1247404173 584025362 468405791 4968568 13469838 91532.25 92521.21 5365.21 5782.87
1644532188 8352310107 6803465386 3431752714 1247404173 584026082 468405876 4968568 13469838 91477.86 92520.54 5419.61 5784.02
1644532199 8352310298 6803465386 3431752714 1247404173 584027027 468405963 4968568 13469838 91425.52 92519.89 5472.02 5784.26
1644532209 8352310439 6803465396 3431752714 1247404173 584028053 468406053 4968568 13469838 91390.92 92534.06 5507.07 5771.11
1644532219 8352310439 6803465396 3431752714 1247404173 584028699 468406139 4968568 13469838 91333.89 92533.40 5562.79 5770.63
1644532230 8352310630 6803465396 3431752714 1247404173 584029421 468406222 4968568 13469838 91278.48 92532.93 5618.98 5771.60
1644532240 8352310647 6803465404 3431752714 1247404173 584030441 468406309 4968568 13469838 91224.57 92531.44 5672.97 5773.24
1644532250 8352310675 6803465404 3431752714 1247404173 584031352 468406394 4968568 13469838 91168.84 92529.96 5728.62 5774.11
1644532260 8352310918 6803465404 3431752714 1247404173 584032013 468406480 4968568 13469838 91113.38 92531.77 5785.03 5773.32
1644532271 8352310918 6803465404 3431752714 1247404173 584032806 468406570 4968568 13469838 91056.36 92529.50 5841.70 5773.63
1644532281 8352310918 6803465404 3431752714 1247404173 584033926 468406652 4968568 13469838 91003.04 92529.38 5894.42 5774.72
1644532291 8352311109 6803465404 3431752714 1247404173 584034569 468406736 4968568 13469838 90946.40 92531.32 5951.12 5773.80
1644532302 8352311126 6803465412 3431752714 1247404173 584035239 468406818 4968568 13469838 90892.62 92530.25 6004.91 5773.81
1644532312 8352311128 6803465412 3431752714 1247404173 584036092 468406905 4968568 13469838 90836.04 92529.62 6062.02 5773.99
1644532322 8352311151 6803465412 3431752714 1247404173 584037202 468406992 4968568 13469838 90783.23 92530.92 6114.34 5773.13
1644532332 8352311407 6803465412 3431752714 1247404173 584037839 468407078 4968568 13469838 90725.97 92532.66 6171.98 5771.95
1644532343 8352311557 6803465412 3431752714 1247404173 584038463 468407164 4968568 13469838 90697.39 92538.99 6200.24 5765.15
1644532353 8352311557 6803465412 3431752714 1247404173 584039078 468407251 4968568 13469838 90692.51 92538.93 6205.48 5765.20
1644532363 8352311760 6803465478 3431752714 1247404173 584039661 468407338 4968568 13469838 90686.82 92538.82 6210.82 5765.79
1644532374 8352311760 6803465478 3431752714 1247404173 584045754 468412989 4968568 13469838 85458.91 86257.38 11479.12 12073.76
1644532384 8352312033 6803465518 3431752714 1247404173 584049264 468416579 4968568 13469838 91116.17 91163.55 5780.30 7140.01
1644532394 8352312321 6803465572 3431752714 1247404173 584049894 468416648 4968568 13469838 91790.43 92714.02 5108.17 5589.49
1644532405 8352312321 6803465572 3431752714 1247404173 584050541 468416662 4968568 13469838 91792.31 92715.10 5105.75 5588.41
1644532415 8352312374 6803465598 3431752714 1247404173 584051199 468416680 4968568 13469838 91788.61 92713.89 5107.52 5590.21
1644532425 8352312374 6803465598 3431752714 1247404173 584051847 468416697 4968568 13469838 91791.55 92714.30 5105.46 5589.21
1644532436 8352312374 6803465598 3431752714 1247404173 584052503 468416712 4968568 13469838 91796.58 92710.84 5100.98 5592.68
1644532446 8352312374 6803465598 3431752714 1247404173 584053184 468416741 4968568 13469838 91795.23 92666.23 5101.77 5637.28
1644532456 8352312569 6803465606 3431752714 1247404173 584053837 468416759 4968568 13469838 91796.48 92667.72 5101.07 5636.77
1644532466 8352312569 6803465606 3431752714 1247404173 584054506 468416782 4968568 13469838 91803.27 92688.59 5094.27 5615.41
1644532477 8352312653 6803465648 3431752714 1247404173 584055169 468416802 4968568 13469838 91804.98 92686.84 5092.55 5617.16
1644532487 8352312653 6803465648 3431752714 1247404173 584055827 468416817 4968568 13469838 91805.11 92687.88 5093.99 5616.12
1644532497 8352312684 6803465656 3431752714 1247404173 584056478 468416832 4968568 13469838 91808.24 92687.32 5089.87 5617.28
1644532507 8352312684 6803465656 3431752714 1247404173 584057142 468416852 4968568 13469838 91821.61 92705.34 5076.34 5598.66
1644532518 8352312714 6803465682 3431752714 1247404173 584057787 468416873 4968568 13469838 91821.09 92704.04 5077.48 5600.56
1644532528 8352312714 6803465682 3431752714 1247404173 584058432 468416890 4968568 13469838 91816.56 92703.26 5080.93 5601.24
1644532538 8352312739 6803465694 3431752714 1247404173 584059087 468416909 4968568 13469838 91817.99 92701.52 5079.54 5601.98
1644532549 8352312739 6803465694 3431752714 1247404173 584059778 468416929 4968568 13469838 91816.18 92701.59 5081.35 5601.91
1644532559 8352312769 6803465720 3431752714 1247404173 584060434 468416943 4968568 13469838 91816.23 92701.44 5080.95 5602.56
1644532569 8352312769 6803465720 3431752714 1247404173 584061106 468416960 4968568 13469838 91817.06 92700.41 5080.46 5604.19
1644532579 8352312793 6803465734 3431752714 1247404173 584061761 468416978 4968568 13469838 91818.16 92700.55 5078.80 5603.56
1644532590 8352312793 6803465734 3431752714 1247404173 584062414 468416993 4968568 13469838 91816.07 92699.92 5081.47 5603.59
1644532600 8352312823 6803465760 3431752714 1247404173 584063065 468417012 4968568 13469838 91815.66 92700.36 5080.89 5603.64
1644532610 8352312823 6803465760 3431752714 1247404173 584063722 468417028 4968568 13469838 91815.62 92701.16 5081.69 5603.45
1644532620 8352312847 6803465774 3431752714 1247404173 584064375 468417048 4968568 13469838 91814.72 92701.68 5082.80 5602.81
1644532631 8352312847 6803465774 3431752714 1247404173 584065015 468417066 4968568 13469838 91815.52 92699.52 5083.00 5603.50
1644532641 8352312877 6803465800 3431752714 1247404173 584065669 468417081 4968568 13469838 91813.23 92699.38 5084.35 5604.73
1644532651 8352312877 6803465800 3431752714 1247404173 584066324 468417100 4968568 13469838 91816.36 92699.70 5081.34 5604.34
1644532662 8352312901 6803465814 3431752714 1247404173 584066974 468417114 4968568 13469838 91816.22 92699.53 5082.94 5604.51
1644532672 8352312931 6803465840 3431752714 1247404173 584067626 468417132 4968568 13469838 91814.05 92700.39 5083.45 5603.12
1644532682 8352312931 6803465840 3431752714 1247404173 584068264 468417148 4968568 13469838 91811.36 92700.80 5086.21 5602.70
1644532692 8352312956 6803465854 3431752714 1247404173 584068910 468417165 4968568 13469838 91816.49 92700.78 5081.03 5603.71
1644532703 8352312956 6803465854 3431752714 1247404173 584069563 468417182 4968568 13469838 91814.49 92699.83 5083.54 5604.17
1644532713 8352312986 6803465880 3431752714 1247404173 584070223 468417203 4968568 13469838 91813.89 92698.55 5084.21 5604.96
1644532723 8352312986 6803465880 3431752714 1247404173 584070860 468417221 4968568 13469838 91814.67 92699.39 5082.37 5604.61
1644532733 8352313011 6803465894 3431752714 1247404173 584071505 468417236 4968568 13469838 91813.29 92700.88 5085.16 5603.71
1644532744 8352313027 6803465896 3431752714 1247404173 584072635 468417381 4968568 13469838 89619.59 91818.75 7277.61 6485.27
1644532754 8352313397 6803465984 3431752714 1247404173 584073455 468417662 4968568 13469838 91755.85 92472.42 5142.32 5832.78
1644532764 8352314331 6803466088 3431752714 1247404173 584074097 468417746 4968568 13469838 91759.11 92408.00 5138.43 5896.04
1644532775 8352314662 6803466134 3431752714 1247404173 584074763 468417888 4968568 13469838 91762.45 92349.18 5135.57 5955.33
1644532785 8352314859 6803466140 3431752714 1247404173 584075415 468418296 4968568 13469838 91759.24 92289.64 5138.28 6014.87
1644532795 8352314992 6803466154 3431752714 1247404173 584076070 468418869 4968568 13469838 91756.99 92230.29 5140.61 6073.71
1644532806 8352315189 6803466160 3431752714 1247404173 584076728 468418959 4968568 13469838 91773.30 92177.06 5124.77 6127.04
1644532816 8352315211 6803466172 3431752714 1247404173 584077380 468419121 4968568 13469838 91773.30 92116.05 5125.82 6187.50
1644532826 8352315384 6803466172 3431752714 1247404173 584078040 468419565 4968568 13469838 91771.20 92059.12 5125.35 6245.49
1644532836 8352315446 6803466172 3431752714 1247404173 584078675 468419839 4968568 13469838 91776.03 92002.74 5123.05 6301.37
1644532847 8352315446 6803466172 3431752714 1247404173 584079354 468419929 4968568 13469838 91774.79 91949.12 5123.22 6354.39
1644532857 8352315643 6803466178 3431752714 1247404173 584080003 468420158 4968568 13469838 91773.53 91892.88 5122.95 6411.22
1644532867 8352315663 6803466190 3431752714 1247404173 584080659 468420727 4968568 13469838 91772.44 91839.21 5125.14 6464.90
1644532878 8352315670 6803466190 3431752714 1247404173 584081318 468420866 4968568 13469838 91770.34 91784.29 5127.15 6519.21
1644532888 8352315670 6803466190 3431752714 1247404173 584081967 468420982 4968568 13469838 91772.79 91725.44 5126.41 6578.20
1644532898 8352315869 6803466190 3431752714 1247404173 584082612 468421369 4968568 13469838 91771.20 91670.63 5127.28 6632.88
1644532908 8352316079 6803466190 3431752714 1247404173 584083270 468422059 4968568 13469838 91773.10 91614.28 5125.40 6690.32
1644532919 8352316079 6803466190 3431752714 1247404173 584083913 468422141 4968568 13469838 91770.23 91558.11 5127.82 6746.39
1644532929 8352316276 6803466306 3431752714 1247404173 584084562 468422322 4968568 13469838 91771.09 91500.11 5127.96 6803.88
1644532939 8352316297 6803466318 3431752714 1247404173 584085206 468422810 4968568 13469838 91769.59 91444.42 5127.95 6859.58
1644532950 8352316338 6803466318 3431752714 1247404173 584085854 468423018 4968568 13469838 91778.30 91403.75 5119.84 6900.25
1644532960 8352316594 6803466318 3431752714 1247404173 584086491 468423059 4968568 13469838 91781.35 91396.07 5115.67 6908.50
1644532970 8352316850 6803466318 3431752714 1247404173 584087149 468423078 4968568 13469838 91783.77 91392.66 5114.30 6911.34
1644532981 8352316850 6803466318 3431752714 1247404173 584089885 468425004 4968568 13469838 88956.27 88941.76 7948.52 9363.96
1644532991 8352316974 6803466370 3431752714 1247404173 584096416 468432551 4968568 13469838 89843.06 90831.64 7053.40 7471.91
1644533001 8352317344 6803466478 3431752714 1247404173 584097037 468432649 4968568 13469838 91954.74 92521.66 4942.72 5782.86
1644533012 8352317344 6803466478 3431752714 1247404173 584097615 468432739 4968568 13469838 91955.18 92518.16 4942.28 5785.42
1644533022 8352317549 6803466492 3431752714 1247404173 584098186 468432830 4968568 13469838 91955.56 92519.57 4942.39 5784.99
1644533032 8352317549 6803466492 3431752714 1247404173 584098763 468432919 4968568 13469838 91954.20 92518.22 4942.77 5786.42
1644533042 8352317586 6803466514 3431752714 1247404173 584099340 468432996 4968568 13469838 91954.87 92521.63 4942.71 5782.39
1644533053 8352317586 6803466514 3431752714 1247404173 584100022 468433016 4968568 13469838 91954.57 92520.98 4942.98 5783.02
1644533063 8352317608 6803466526 3431752714 1247404173 584100679 468433035 4968568 13469838 91956.49 92521.46 4941.60 5782.54
1644533073 8352317608 6803466526 3431752714 1247404173 584101341 468433062 4968568 13469838 91955.23 92472.89 4941.73 5831.77
1644533084 8352317713 6803466612 3431752714 1247404173 584102011 468433079 4968568 13469838 91968.50 92459.23 4929.58 5844.81
1644533094 8352317713 6803466612 3431752714 1247404173 584102666 468433100 4968568 13469838 91971.33 92460.02 4926.73 5843.98
1644533104 8352317734 6803466626 3431752714 1247404173 584103330 468433121 4968568 13469838 91998.39 92501.85 4899.91 5802.15
1644533114 8352317734 6803466626 3431752714 1247404173 584103989 468433141 4968568 13469838 91995.31 92500.70 4902.74 5803.89
1644533125 8352317780 6803466666 3431752714 1247404173 584104643 468433154 4968568 13469838 91994.38 92499.56 4902.89 5803.95
1644533135 8352317780 6803466666 3431752714 1247404173 584105306 468433172 4968568 13469838 91993.05 92501.40 4905.26 5802.60
1644533145 8352317816 6803466680 3431752714 1247404173 584105969 468433187 4968568 13469838 91991.37 92499.77 4906.18 5804.31
1644533155 8352317816 6803466680 3431752714 1247404173 584106617 468433205 4968568 13469838 91991.54 92498.05 4905.53 5805.46
1644533166 8352317845 6803466706 3431752714 1247404173 584107281 468433221 4968568 13469838 91993.96 92497.34 4904.03 5806.17
1644533176 8352317845 6803466706 3431752714 1247404173 584107938 468433237 4968568 13469838 91994.16 92497.73 4903.84 5805.77
1644533186 8352317869 6803466722 3431752714 1247404173 584108585 468433254 4968568 13469838 91993.69 92497.02 4904.30 5806.49
1644533197 8352317869 6803466722 3431752714 1247404173 584109239 468433268 4968568 13469838 91993.93 92495.98 4903.30 5808.02
1644533207 8352317898 6803466748 3431752714 1247404173 584109887 468433280 4968568 13469838 91995.81 92496.40 4902.77 5807.11
1644533217 8352317898 6803466748 3431752714 1247404173 584110553 468433295 4968568 13469838 91993.43 92496.25 4904.57 5807.26
1644533227 8352317922 6803466764 3431752714 1247404173 584111203 468433313 4968568 13469838 91993.69 92496.28 4904.32 5807.72
1644533238 8352317922 6803466764 3431752714 1247404173 584111855 468433330 4968568 13469838 91991.84 92495.37 4905.73 5808.14
1644533248 8352317952 6803466790 3431752714 1247404173 584112552 468433344 4968568 13469838 91993.29 92495.83 4903.68 5808.27
1644533258 8352317952 6803466790 3431752714 1247404173 584113204 468433360 4968568 13469838 91992.37 92495.11 4905.34 5809.00
1644533269 8352317976 6803466806 3431752714 1247404173 584113868 468433376 4968568 13469838 91993.38 92496.73 4904.62 5807.27
1644533279 8352317976 6803466806 3431752714 1247404173 584114519 468433388 4968568 13469838 91994.20 92496.41 4904.43 5807.70
1644533289 8352318005 6803466832 3431752714 1247404173 584115179 468433405 4968568 13469838 91993.33 92494.84 4904.18 5809.16
1644533299 8352318005 6803466832 3431752714 1247404173 584115824 468433423 4968568 13469838 91995.09 92495.66 4901.92 5808.98
1644533310 8352318029 6803466848 3431752714 1247404173 584116480 468433443 4968568 13469838 91993.74 92494.95 4903.79 5809.16
1644533320 8352318029 6803466848 3431752714 1247404173 584117131 468433462 4968568 13469838 91993.38 92495.19 4903.87 5808.32
1644533330 8352318059 6803466874 3431752714 1247404173 584117788 468433479 4968568 13469838 92000.63 92500.62 4897.41 5802.89
1644533340 8352318059 6803466874 3431752714 1247404173 584118443 468433493 4968568 13469838 92000.79 92500.38 4897.76 5803.62
1644533351 8352318083 6803466890 3431752714 1247404173 584119095 468433511 4968568 13469838 92000.45 92497.88 4897.59 5806.73
1644533361 8352318083 6803466890 3431752714 1247404173 584119743 468433528 4968568 13469838 92003.23 92498.50 4894.77 5805.52
1644533371 8352318117 6803466920 3431752714 1247404173 584120393 468433544 4968568 13469838 91999.82 92496.99 4897.66 5807.01
1644533381 8352318129 6803466922 3431752714 1247404173 584121621 468433737 4968568 13469838 91775.27 92461.44 5123.00 5843.10
1644533392 8352319381 6803467156 3431752714 1247404173 584122267 468433946 4968568 13469838 91939.84 92238.61 4957.62 6065.96
1644533402 8352319737 6803467242 3431752714 1247404173 584122915 468434028 4968568 13469838 91952.43 92185.78 4945.69 6119.37
1644533412 8352320045 6803467290 3431752714 1247404173 584123571 468434106 4968568 13469838 91951.12 92123.96 4946.02 6180.15
1644533423 8352320247 6803467302 3431752714 1247404173 584124211 468434190 4968568 13469838 91950.99 92063.81 4946.09 6240.68
1644533433 8352320430 6803467332 3431752714 1247404173 584124843 468434270 4968568 13469838 91949.21 92002.41 4948.35 6301.67
1644533443 8352320439 6803467340 3431752714 1247404173 584125532 468434353 4968568 13469838 91952.02 91942.50 4945.54 6362.10
1644533453 8352320641 6803467352 3431752714 1247404173 584126220 468434434 4968568 13469838 91949.20 91882.80 4948.90 6421.73
1644533464 8352320677 6803467378 3431752714 1247404173 584126879 468434514 4968568 13469838 91949.25 91823.27 4948.01 6481.22
1644533474 8352320806 6803467378 3431752714 1247404173 584127542 468434595 4968568 13469838 91949.17 91761.73 4950.58 6542.88
1644533484 8352320977 6803467378 3431752714 1247404173 584128207 468434672 4968568 13469838 91949.55 91705.83 4946.05 6597.71
1644533495 8352320977 6803467378 3431752714 1247404173 584128851 468434751 4968568 13469838 91948.92 91645.98 4949.68 6658.63
1644533505 8352321179 6803467390 3431752714 1247404173 584129501 468434835 4968568 13469838 91949.64 91585.82 4947.93 6718.26
1644533515 8352321206 6803467408 3431752714 1247404173 584130146 468434920 4968568 13469838 91948.80 91525.66 4948.77 6778.86
1644533525 8352321206 6803467408 3431752714 1247404173 584130796 468434999 4968568 13469838 91949.80 91465.32 4947.67 6838.71
1644533536 8352321210 6803467408 3431752714 1247404173 584131443 468435084 4968568 13469838 91948.36 91404.71 4949.70 6898.79
1644533546 8352321303 6803467408 3431752714 1247404173 584132104 468435162 4968568 13469838 91950.17 91346.31 4947.08 6958.30
1644533556 8352321303 6803467408 3431752714 1247404173 584132770 468435245 4968568 13469838 91946.32 91285.09 4951.20 7018.96
1644533567 8352321559 6803467408 3431752714 1247404173 584133421 468435325 4968568 13469838 91946.23 91223.66 4951.37 7080.40
1644533577 8352321711 6803467408 3431752714 1247404173 584134085 468435398 4968568 13469838 91951.77 91204.94 4946.33 7099.06
