#TIME             VMEM_MAX          VMEM              RMEM_MAX          RMEM              SHMEM             MEM_FREE          TMEM_MAX         
1644531674        313.064000        25.010800         33.924500         1.812690          0.243700          179.610000        34.167500        
1644531684        313.064000        25.064700         33.924500         1.866890          0.243700          179.556000        34.167500        
1644531695        313.064000        25.119600         33.924500         1.921500          0.243700          179.500000        34.167500        
1644531705        313.064000        25.173600         33.924500         1.975600          0.243700          179.448000        34.167500        
1644531715        313.064000        25.226600         33.924500         2.028640          0.243700          179.408000        34.167500        
1644531726        313.064000        25.280900         33.924500         2.082990          0.243700          179.350000        34.167500        
1644531736        313.064000        25.309900         33.924500         2.111810          0.243700          179.321000        34.167500        
1644531746        313.064000        25.314100         33.924500         2.116570          0.243700          179.315000        34.167500        
1644531756        313.064000        25.315500         33.924500         2.118270          0.243700          179.309000        34.167500        
1644531767        320.464000        320.464000        34.771300         34.771300         0.244100          178.252000        35.015400        
1644531777        321.074000        321.074000        35.274100         35.274100         0.244400          179.037000        35.518500        
1644531788        321.074000        21.270900         35.274100         0.707462          0.244400          180.555000        35.518500        
1644531798        321.074000        21.270900         35.274100         0.708382          0.244400          180.555000        35.518500        
1644531808        321.074000        21.270900         35.274100         0.708405          0.244400          180.551000        35.518500        
1644531818        321.074000        21.349200         35.274100         0.729786          0.244400          180.526000        35.518500        
1644531829        321.074000        21.353700         35.274100         0.734467          0.244400          180.521000        35.518500        
1644531839        321.074000        21.394900         35.274100         0.724194          0.287300          180.433000        35.518500        
1644531849        321.074000        21.423200         35.274100         0.739384          0.376000          180.227000        35.518500        
1644531860        321.074000        21.423200         35.274100         0.739384          0.376000          180.227000        35.518500        
1644531870        321.074000        21.423200         35.274100         0.739464          0.376000          180.225000        35.518500        
1644531880        321.074000        21.423500         35.274100         0.739552          0.376000          180.226000        35.518500        
1644531890        321.074000        21.423500         35.274100         0.739628          0.376000          180.225000        35.518500        
1644531901        321.074000        21.423500         35.274100         0.739697          0.376000          180.247000        35.518500        
1644531911        321.074000        21.423700         35.274100         0.739765          0.376000          180.247000        35.518500        
1644531921        321.074000        21.423700         35.274100         0.739841          0.376000          180.244000        35.518500        
1644531931        321.074000        21.423700         35.274100         0.740009          0.376000          180.244000        35.518500        
1644531942        321.074000        21.424000         35.274100         0.740116          0.376000          180.242000        35.518500        
1644531952        321.074000        21.424000         35.274100         0.740219          0.376000          180.239000        35.518500        
1644531962        321.074000        21.424200         35.274100         0.740311          0.376000          180.238000        35.518500        
1644531973        321.074000        21.424200         35.274100         0.740417          0.376000          180.239000        35.518500        
1644531983        321.074000        21.424400         35.274100         0.740524          0.376000          180.236000        35.518500        
1644531993        321.074000        21.424400         35.274100         0.740616          0.376000          180.239000        35.518500        
1644532003        321.074000        21.424400         35.274100         0.740700          0.376000          180.238000        35.518500        
1644532014        321.074000        21.424700         35.274100         0.740829          0.376000          180.236000        35.518500        
1644532024        321.074000        21.424700         35.274100         0.740929          0.376000          180.239000        35.518500        
1644532034        321.074000        21.424900         35.274100         0.741055          0.376000          180.236000        35.518500        
1644532044        321.074000        21.424900         35.274100         0.741142          0.376000          180.238000        35.518500        
1644532055        321.074000        21.425200         35.274100         0.741264          0.376000          180.237000        35.518500        
1644532065        321.074000        21.425200         35.274100         0.741375          0.376000          180.237000        35.518500        
1644532075        321.074000        21.425200         35.274100         0.741470          0.376000          180.236000        35.518500        
1644532086        321.074000        21.425400         35.274100         0.741547          0.376000          180.237000        35.518500        
1644532096        321.074000        21.425400         35.274100         0.741650          0.376000          180.237000        35.518500        
1644532106        321.074000        21.425700         35.274100         0.741753          0.376000          180.237000        35.518500        
1644532116        321.074000        21.425700         35.274100         0.741875          0.376000          180.234000        35.518500        
1644532127        336.578000        336.578000        37.775300         37.775300         0.376300          178.632000        38.151600        
1644532137        336.578000        24.748200         37.775300         1.168630          0.376300          179.955000        38.151600        
1644532147        336.578000        24.803100         37.775300         1.223480          0.376300          179.896000        38.151600        
1644532158        336.578000        24.855400         37.775300         1.275940          0.376300          179.845000        38.151600        
1644532168        336.578000        24.908400         37.775300         1.328800          0.376300          179.793000        38.151600        
1644532178        336.578000        24.962700         37.775300         1.383030          0.376300          179.738000        38.151600        
1644532188        336.578000        25.016900         37.775300         1.437160          0.376300          179.685000        38.151600        
1644532199        336.578000        25.067200         37.775300         1.487400          0.376300          179.636000        38.151600        
1644532209        336.578000        25.116900         37.775300         1.537200          0.376300          179.615000        38.151600        
1644532219        336.578000        25.170900         37.775300         1.591340          0.376300          179.558000        38.151600        
1644532229        336.578000        25.224500         37.775300         1.644940          0.376300          179.502000        38.151600        
1644532240        336.578000        25.277000         37.775300         1.697420          0.376300          179.450000        38.151600        
1644532250        336.578000        25.330700         37.775300         1.751000          0.376300          179.394000        38.151600        
1644532260        336.578000        25.384900         37.775300         1.805280          0.376300          179.341000        38.151600        
1644532271        336.578000        25.438700         37.775300         1.858850          0.376300          179.284000        38.151600        
1644532281        336.578000        25.491400         37.775300         1.911560          0.376300          179.230000        38.151600        
1644532291        336.578000        25.545100         37.775300         1.965360          0.376300          179.176000        38.151600        
1644532301        336.578000        25.599300         37.775300         2.019690          0.376300          179.124000        38.151600        
1644532312        336.578000        25.652600         37.775300         2.073050          0.376300          179.069000        38.151600        
1644532322        336.578000        25.705600         37.775300         2.125640          0.376300          179.019000        38.151600        
1644532332        336.578000        25.759700         37.775300         2.179880          0.376300          178.963000        38.151600        
1644532343        336.578000        25.782200         37.775300         2.202510          0.376300          178.941000        38.151600        
1644532353        336.578000        25.784600         37.775300         2.205550          0.376300          178.936000        38.151600        
1644532363        336.578000        25.785300         37.775300         2.206540          0.376300          178.930000        38.151600        
1644532373        336.786000        336.786000        38.004800         38.004800         0.376700          168.153000        38.381500        
1644532384        336.786000        290.909000        38.004800         32.659300         0.377100          177.980000        38.381500        
1644532394        336.786000        21.445400         38.004800         0.762772          0.377100          180.181000        38.381500        
1644532405        336.786000        21.445400         38.004800         0.762772          0.377100          180.181000        38.381500        
1644532415        336.786000        21.445400         38.004800         0.762772          0.377100          180.179000        38.381500        
1644532425        336.786000        21.445400         38.004800         0.762772          0.377100          180.183000        38.381500        
1644532435        336.786000        21.445400         38.004800         0.762772          0.377100          180.183000        38.381500        
1644532446        336.786000        21.488000         38.004800         0.805408          0.377100          180.137000        38.381500        
1644532456        336.786000        21.488000         38.004800         0.805408          0.377100          180.140000        38.381500        
1644532466        336.786000        21.459300         38.004800         0.776821          0.377100          180.168000        38.381500        
1644532476        336.786000        21.459300         38.004800         0.776821          0.377100          180.168000        38.381500        
1644532487        336.786000        21.459300         38.004800         0.776821          0.377100          180.168000        38.381500        
1644532497        336.786000        21.459300         38.004800         0.776821          0.377100          180.171000        38.381500        
1644532507        336.786000        21.459300         38.004800         0.776821          0.377100          180.204000        38.381500        
1644532518        336.786000        21.459300         38.004800         0.776821          0.377100          180.200000        38.381500        
1644532528        336.786000        21.459300         38.004800         0.776821          0.377100          180.197000        38.381500        
1644532538        336.786000        21.459300         38.004800         0.776821          0.377100          180.196000        38.381500        
1644532548        336.786000        21.459300         38.004800         0.776821          0.377100          180.195000        38.381500        
1644532559        336.786000        21.459300         38.004800         0.776821          0.377100          180.192000        38.381500        
1644532569        336.786000        21.459300         38.004800         0.776821          0.377100          180.194000        38.381500        
1644532579        336.786000        21.459300         38.004800         0.776821          0.377100          180.194000        38.381500        
1644532590        336.786000        21.459300         38.004800         0.776821          0.377100          180.192000        38.381500        
1644532600        336.786000        21.459300         38.004800         0.776821          0.377100          180.192000        38.381500        
1644532610        336.786000        21.459300         38.004800         0.776821          0.377100          180.193000        38.381500        
1644532620        336.786000        21.459300         38.004800         0.776821          0.377100          180.191000        38.381500        
1644532631        336.786000        21.459300         38.004800         0.776825          0.377100          180.194000        38.381500        
1644532641        336.786000        21.459300         38.004800         0.776825          0.377100          180.188000        38.381500        
1644532651        336.786000        21.459300         38.004800         0.776825          0.377100          180.193000        38.381500        
1644532661        336.786000        21.459300         38.004800         0.776825          0.377100          180.192000        38.381500        
1644532672        336.786000        21.459300         38.004800         0.776890          0.377100          180.188000        38.381500        
1644532682        336.786000        21.459500         38.004800         0.776970          0.377100          180.188000        38.381500        
1644532692        336.786000        21.459500         38.004800         0.777092          0.377100          180.194000        38.381500        
1644532703        336.786000        21.459500         38.004800         0.777195          0.377100          180.192000        38.381500        
1644532713        336.786000        21.459800         38.004800         0.777290          0.377100          180.189000        38.381500        
1644532723        336.786000        21.459800         38.004800         0.777348          0.377100          180.190000        38.381500        
1644532733        336.786000        21.460000         38.004800         0.777500          0.377100          180.189000        38.381500        
1644532744        336.786000        325.450000        38.243200         38.243200         0.377400          177.186000        38.620600        
1644532754        336.786000        24.791600         38.243200         1.214290          0.377400          179.910000        38.620600        
1644532764        336.786000        24.849100         38.243200         1.272070          0.377400          179.849000        38.620600        
1644532775        336.786000        24.906400         38.243200         1.329460          0.377400          179.794000        38.620600        
1644532785        336.786000        24.963800         38.243200         1.386830          0.377400          179.734000        38.620600        
1644532795        336.786000        25.021000         38.243200         1.443960          0.377400          179.677000        38.620600        
1644532805        336.786000        25.079500         38.243200         1.502430          0.377400          179.643000        38.620600        
1644532816        336.786000        25.137300         38.243200         1.560390          0.377400          179.581000        38.620600        
1644532826        336.786000        25.193900         38.243200         1.616710          0.377400          179.521000        38.620600        
1644532836        336.786000        25.251200         38.243200         1.673930          0.377400          179.472000        38.620600        
1644532847        336.786000        25.303000         38.243200         1.726010          0.377400          179.418000        38.620600        
1644532857        336.786000        25.356600         38.243200         1.779590          0.377400          179.363000        38.620600        
1644532867        336.786000        25.409600         38.243200         1.832440          0.377400          179.308000        38.620600        
1644532877        336.786000        25.463600         38.243200         1.886490          0.377400          179.252000        38.620600        
1644532888        336.786000        25.518600         38.243200         1.941350          0.377400          179.199000        38.620600        
1644532898        336.786000        25.571800         38.243200         1.994740          0.377400          179.141000        38.620600        
1644532908        336.786000        25.626000         38.243200         2.048750          0.377400          179.089000        38.620600        
1644532919        336.786000        25.681100         38.243200         2.103830          0.377400          179.032000        38.620600        
1644532929        336.786000        25.736800         38.243200         2.159450          0.377400          178.977000        38.620600        
1644532939        336.786000        25.791700         38.243200         2.214400          0.377400          178.921000        38.620600        
1644532949        336.786000        25.824800         38.243200         2.247430          0.377400          178.888000        38.620600        
1644532960        336.786000        25.826700         38.243200         2.250140          0.377400          178.885000        38.620600        
1644532970        336.786000        25.827500         38.243200         2.251220          0.377400          178.883000        38.620600        
1644532980        338.701000        338.701000        39.934800         39.934800         0.377800          173.875000        40.312600        
1644532991        338.701000        315.714000        39.934800         37.221800         0.378200          176.440000        40.312600        
1644533001        338.701000        21.470700         39.934800         0.790516          0.378200          180.153000        40.312600        
1644533012        338.701000        21.470700         39.934800         0.790516          0.378200          180.151000        40.312600        
1644533022        338.701000        21.470700         39.934800         0.790516          0.378200          180.151000        40.312600        
1644533032        338.701000        21.470700         39.934800         0.790516          0.378200          180.149000        40.312600        
1644533042        338.701000        21.470700         39.934800         0.790516          0.378200          180.153000        40.312600        
1644533053        338.701000        21.470700         39.934800         0.790516          0.378200          180.151000        40.312600        
1644533063        338.701000        21.470700         39.934800         0.790516          0.378200          180.152000        40.312600        
1644533073        338.701000        21.519300         39.934800         0.839046          0.378200          180.106000        40.312600        
1644533084        338.701000        21.519300         39.934800         0.839046          0.378200          180.106000        40.312600        
1644533094        338.701000        21.519300         39.934800         0.839046          0.378200          180.109000        40.312600        
1644533104        338.701000        21.480100         39.934800         0.799946          0.378200          180.176000        40.312600        
1644533114        338.701000        21.480100         39.934800         0.799946          0.378200          180.171000        40.312600        
1644533125        338.701000        21.480100         39.934800         0.799946          0.378200          180.170000        40.312600        
1644533135        338.701000        21.480100         39.934800         0.799946          0.378200          180.169000        40.312600        
1644533145        338.701000        21.480100         39.934800         0.799946          0.378200          180.168000        40.312600        
1644533155        338.701000        21.480100         39.934800         0.799946          0.378200          180.165000        40.312600        
1644533166        338.701000        21.480100         39.934800         0.799946          0.378200          180.167000        40.312600        
1644533176        338.701000        21.480100         39.934800         0.799946          0.378200          180.169000        40.312600        
1644533186        338.701000        21.480100         39.934800         0.799946          0.378200          180.166000        40.312600        
1644533196        338.701000        21.480100         39.934800         0.799946          0.378200          180.167000        40.312600        
1644533207        338.701000        21.480100         39.934800         0.799946          0.378200          180.167000        40.312600        
1644533217        338.701000        21.480100         39.934800         0.799946          0.378200          180.167000        40.312600        
1644533227        338.701000        21.480100         39.934800         0.799946          0.378200          180.165000        40.312600        
1644533238        338.701000        21.480100         39.934800         0.799946          0.378200          180.163000        40.312600        
1644533248        338.701000        21.480100         39.934800         0.800049          0.378200          180.166000        40.312600        
1644533258        338.701000        21.480300         39.934800         0.800144          0.378200          180.163000        40.312600        
1644533268        338.701000        21.480300         39.934800         0.800251          0.378200          180.167000        40.312600        
1644533279        338.701000        21.480600         39.934800         0.800331          0.378200          180.166000        40.312600        
1644533289        338.701000        21.480600         39.934800         0.800415          0.378200          180.167000        40.312600        
1644533299        338.701000        21.480800         39.934800         0.800552          0.378200          180.166000        40.312600        
1644533309        338.701000        21.480800         39.934800         0.800659          0.378200          180.166000        40.312600        
1644533320        338.701000        21.480800         39.934800         0.800743          0.378200          180.165000        40.312600        
1644533330        338.701000        21.481100         39.934800         0.800846          0.378200          180.178000        40.312600        
1644533340        338.701000        21.481100         39.934800         0.800941          0.378200          180.177000        40.312600        
1644533351        338.701000        21.481300         39.934800         0.801071          0.378200          180.175000        40.312600        
1644533361        338.701000        21.481300         39.934800         0.801155          0.378200          180.178000        40.312600        
1644533371        338.701000        21.481300         39.934800         0.801231          0.378200          180.173000        40.312600        
1644533381        338.701000        24.798200         39.934800         1.222150          0.378500          179.919000        40.312600        
1644533392        338.701000        24.837900         39.934800         1.261920          0.378500          179.861000        40.312600        
1644533402        338.701000        24.895700         39.934800         1.319500          0.378500          179.824000        40.312600        
1644533412        338.701000        24.954100         39.934800         1.377770          0.378500          179.761000        40.312600        
1644533422        338.701000        25.012800         39.934800         1.436620          0.378500          179.703000        40.312600        
1644533433        338.701000        25.071600         39.934800         1.495410          0.378500          179.641000        40.312600        
1644533443        338.701000        25.130300         39.934800         1.554250          0.378500          179.584000        40.312600        
1644533453        338.701000        25.189000         39.934800         1.612870          0.378500          179.524000        40.312600        
1644533464        338.701000        25.247700         39.934800         1.671410          0.378500          179.466000        40.312600        
1644533474        338.701000        25.306600         39.934800         1.730480          0.378500          179.405000        40.312600        
1644533484        338.701000        25.361500         39.934800         1.785370          0.378500          179.351000        40.312600        
1644533494        338.701000        25.419400         39.934800         1.843310          0.378500          179.292000        40.312600        
1644533505        338.701000        25.477700         39.934800         1.901490          0.378500          179.234000        40.312600        
1644533515        338.701000        25.535200         39.934800         1.959080          0.378500          179.174000        40.312600        
1644533525        338.701000        25.594000         39.934800         2.017690          0.378500          179.115000        40.312600        
1644533536        338.701000        25.653100         39.934800         2.076790          0.378500          179.056000        40.312600        
1644533546        338.701000        25.710700         39.934800         2.134530          0.378500          178.999000        40.312600        
1644533556        338.701000        25.769600         39.934800         2.193520          0.378500          178.938000        40.312600        
1644533566        338.701000        25.828400         39.934800         2.252330          0.378500          178.878000        40.312600        
1644533577        338.701000        25.840400         39.934800         2.264290          0.378500          178.864000        40.312600        
1644533587        338.701000        25.841300         39.934800         2.266570          0.378500          178.861000        40.312600        
1644533597        338.701000        25.842600         39.934800         2.267710          0.378500          178.860000        40.312600        
1644533608        338.701000        24.806000         39.934800         1.227550          0.378900          179.932000        40.312600        
1644533618        338.701000        21.492000         39.934800         0.812881          0.379300          180.166000        40.312600        
1644533628        338.701000        21.492000         39.934800         0.812881          0.379300          180.163000        40.312600        
1644533638        338.701000        21.492000         39.934800         0.812881          0.379300          180.160000        40.312600        
1644533649        338.701000        21.492000         39.934800         0.812881          0.379300          180.167000        40.312600        
1644533659        338.701000        21.492000         39.934800         0.812881          0.379300          180.164000        40.312600        
1644533669        338.701000        21.492000         39.934800         0.812881          0.379300          180.164000        40.312600        
1644533679        338.701000        21.492000         39.934800         0.812881          0.379300          180.164000        40.312600        
1644533690        338.701000        21.492000         39.934800         0.812881          0.379300          180.169000        40.312600        
1644533700        338.701000        21.492000         39.934800         0.812885          0.379300          180.174000        40.312600        
1644533710        338.701000        21.492000         39.934800         0.812885          0.379300          180.171000        40.312600        
1644533721        338.701000        21.551200         39.934800         0.871902          0.379300          180.110000        40.312600        
1644533731        338.701000        21.551200         39.934800         0.871902          0.379300          180.107000        40.312600        
1644533741        338.701000        21.551200         39.934800         0.871902          0.379300          180.105000        40.312600        
1644533751        338.701000        21.551200         39.934800         0.871902          0.379300          180.107000        40.312600        
1644533762        338.701000        21.501100         39.934800         0.821926          0.379300          180.152000        40.312600        
1644533772        338.701000        21.501100         39.934800         0.821926          0.379300          180.153000        40.312600        
1644533782        338.701000        21.501100         39.934800         0.821926          0.379300          180.153000        40.312600        
1644533793        338.701000        21.501100         39.934800         0.821926          0.379300          180.153000        40.312600        
1644533803        338.701000        21.501100         39.934800         0.821930          0.379300          180.154000        40.312600        
1644533813        338.701000        21.501100         39.934800         0.821930          0.379300          180.155000        40.312600        
1644533823        338.701000        21.501100         39.934800         0.821930          0.379300          180.153000        40.312600        
1644533834        338.701000        21.501100         39.934800         0.821930          0.379300          180.151000        40.312600        
1644533844        338.701000        21.501100         39.934800         0.821930          0.379300          180.153000        40.312600        
1644533854        338.701000        21.501100         39.934800         0.821930          0.379300          180.153000        40.312600        
1644533864        338.701000        21.501100         39.934800         0.821930          0.379300          180.155000        40.312600        
1644533875        338.701000        21.501100         39.934800         0.821930          0.379300          180.150000        40.312600        
1644533885        338.701000        21.501100         39.934800         0.821930          0.379300          180.153000        40.312600        
1644533895        338.701000        21.501300         39.934800         0.821976          0.379300          180.153000        40.312600        
1644533905        338.701000        21.501300         39.934800         0.822033          0.379300          180.152000        40.312600        
1644533916        338.701000        21.501300         39.934800         0.822166          0.379300          180.153000        40.312600        
1644533926        338.701000        21.501600         39.934800         0.822239          0.379300          180.152000        40.312600        
1644533936        338.701000        21.501600         39.934800         0.822319          0.379300          180.152000        40.312600        
1644533947        338.701000        21.501800         39.934800         0.822422          0.379300          180.152000        40.312600        
1644533957        338.701000        21.501800         39.934800         0.822536          0.379300          180.149000        40.312600        
1644533967        338.701000        21.501800         39.934800         0.822628          0.379300          180.151000        40.312600        
1644533977        338.701000        21.502100         39.934800         0.822720          0.379300          180.153000        40.312600        
1644533988        338.701000        21.502100         39.934800         0.822788          0.379300          180.151000        40.312600        
1644533998        338.701000        21.502100         39.934800         0.822903          0.379300          180.150000        40.312600        
1644534008        338.701000        21.502300         39.934800         0.823002          0.379300          180.166000        40.312600        
1644534018        338.701000        21.502300         39.934800         0.823093          0.379300          180.161000        40.312600        
1644534029        338.701000        21.502500         39.934800         0.823223          0.379300          180.161000        40.312600        
1644534039        338.701000        21.502500         39.934800         0.823318          0.379300          180.159000        40.312600        
1644534049        338.701000        21.502500         39.934800         0.823402          0.379300          180.160000        40.312600        
1644534059        338.701000        21.502800         39.934800         0.823483          0.379300          180.157000        40.312600        
1644534070        338.701000        24.828400         39.934800         1.253220          0.379600          179.900000        40.312600        
1644534080        338.701000        24.865900         39.934800         1.290470          0.379600          179.847000        40.312600        
1644534090        338.701000        24.920100         39.934800         1.344860          0.379600          179.792000        40.312600        
1644534101        338.701000        24.974700         39.934800         1.399420          0.379600          179.736000        40.312600        
1644534111        338.701000        25.028900         39.934800         1.453470          0.379600          179.678000        40.312600        
1644534121        338.701000        25.080600         39.934800         1.505080          0.379600          179.628000        40.312600        
1644534131        338.701000        25.131300         39.934800         1.555890          0.379600          179.577000        40.312600        
1644534142        338.701000        25.182300         39.934800         1.606830          0.379600          179.530000        40.312600        
1644534152        338.701000        25.233600         39.934800         1.658040          0.379600          179.476000        40.312600        
1644534162        338.701000        25.287600         39.934800         1.712170          0.379600          179.423000        40.312600        
1644534172        338.701000        25.342100         39.934800         1.766730          0.379600          179.366000        40.312600        
1644534183        338.701000        25.396800         39.934800         1.821610          0.379600          179.310000        40.312600        
1644534193        338.701000        25.451000         39.934800         1.875640          0.379600          179.259000        40.312600        
1644534203        338.701000        25.505400         39.934800         1.930010          0.379600          179.206000        40.312600        
1644534214        338.701000        25.559500         39.934800         1.984230          0.379600          179.150000        40.312600        
1644534224        338.701000        25.614200         39.934800         2.038950          0.379600          179.096000        40.312600        
1644534234        338.701000        25.668500         39.934800         2.093280          0.379600          179.039000        40.312600        
1644534244        338.701000        25.723000         39.934800         2.147890          0.379600          178.984000        40.312600        
1644534255        338.701000        25.776700         39.934800         2.201180          0.379600          178.930000        40.312600        
1644534265        338.701000        25.830300         39.934800         2.254830          0.379600          178.874000        40.312600        
1644534275        338.701000        25.861700         39.934800         2.286430          0.379600          178.842000        40.312600        
1644534285        338.701000        25.863300         39.934800         2.289040          0.379600          178.839000        40.312600        
1644534296        338.701000        25.864400         39.934800         2.290010          0.379600          178.837000        40.312600        
1644534306        338.701000        3.457920          39.934800         0.343616          0.379600          180.496000        40.312600        
